Season,Commentor page,Account Name,Time commented,Episode,Comment,Likes,yt-core-attributed-string 2,yt-core-attributed-string 3
13.0,https://www.youtube.com/@Stampistuta,@Stampistuta,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgwLWex9NP-iUkkvqfR4AaABAg,She is one of the worse decision makers I’ve seen on this show.,,,
13.0,https://www.youtube.com/@culperjr.122,@culperjr.122,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxaZne0fLGbDqjziv54AaABAg,Sarah was the best option.,,,
13.0,https://www.youtube.com/@samt797,@samt797,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugz45tzwSJk7sv0gWB54AaABAg,Awwh look at me ! I run a successful budiness . Im so marvellous byeee,,,
13.0,https://www.youtube.com/@peterdooley667,@peterdooley667,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugw6l5UigkwUf6b5Lo54AaABAg,Actually one strong woman who wasn't bullied into taking an offer from the robbing cartel dragons Good on you You will be very successful with the product without the egotiistical robbing dragons who   try to take advantage of   entrepreneurs  vulnerability   when pitching for investment,1,,
13.0,https://www.youtube.com/@tfahad2051,@tfahad2051,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxnYvDsm9o0oCsDobh4AaABAg,She just wanted publicity.,,,
13.0,https://www.youtube.com/@Boshek2019,@Boshek2019,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgwRnq-07DJ6qjWnmVR4AaABAg,Not often do I wish for entrepreneurs to fail but I kinda hope that she will for turning down Sara’s offer,4,,
13.0,https://www.youtube.com/@DreamBelief,@DreamBelief,2 months ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugx0sL1N-3n_96pcEfh4AaABAg,Lol quite a lot of gall to start doing something and right away claim you're better than people who have been doing it for generations,,,
13.0,https://www.youtube.com/@SessionsWithPearl,@SessionsWithPearl,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgwhWOtGjoVL7Gnogs54AaABAg,Increasingly stubborn,,,
13.0,https://www.youtube.com/@EnJayMelbourne,@EnJayMelbourne,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzU4I1ttoNZCyQ1AdF4AaABAg,"The narrator called this lady's decision ""courage."" 
It was utter greed & stupidity.
She already has another multi-million dollar company so she's not in need of money, she already said that.
She could be had Peter Jones and all his contacts for an extra 5% share. 
In the future she possibly could've even bought him out. 
 Such stupidity.",2,,
13.0,https://www.youtube.com/@TheRimbaldine,@TheRimbaldine,3 months ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzNorFbf1QB4TltYvN4AaABAg,Claiming to do alcohol better than the French  Cute.,,,
13.0,https://www.youtube.com/@milosradusinovic5796,@milosradusinovic5796,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugy0E9MbWf-yxvBbEAB4AaABAg,She’s a strange one,,,
13.0,https://www.youtube.com/@WillofNewZealand,@WillofNewZealand,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugyud6IhyYdCKZHF_gx4AaABAg,The whatsapp scammer seems to be making lot of offers in the comments section. Whats there turn over.,2,,
13.0,https://www.youtube.com/@AleX_DXB_369,@AleX_DXB_369,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugxl11-v7F3mGXA3WfN4AaABAg,Ridiculous,,,
13.0,https://www.youtube.com/@Cray2TheZ,@Cray2TheZ,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugw2X3de0JmFGIu2UPp4AaABAg,Lolololololololololololololol,Translate to English,,
13.0,https://www.youtube.com/@naidol777,@naidol777,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugy99_r79a52_ji3ynN4AaABAg,"Why is this lady wasting time. If she was willing to sell 25%, why overvalue her business in first place with 10%? She should have pitched at 20% and dragons would have settled at 25% in the end.",,,
13.0,https://www.youtube.com/@titchmoynihan2171,@titchmoynihan2171,13 days ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugydfs_jN3wej8BIICp4AaABAg,"If you want French quality, buy from France.",,,
13.0,https://www.youtube.com/@ianlister7333,@ianlister7333,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugx9ZXM5AznyD6L0rk54AaABAg,"she might know how to farm, might even be from  a farming family, but she is otherwise clueless. Sure advice from a professional is nice to have, but when you hold it above all else, you make yourself look weak and a poor business person",2,,
13.0,https://www.youtube.com/@desjenkins2701,@desjenkins2701,3 months ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxAta5k6R7gapzxe4V4AaABAg,THERE GREEDY  PEOPLE  THAT THE LONG AND SHORT OF IT,,,
13.0,https://www.youtube.com/@chrisfield9777,@chrisfield9777,4 months ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugyeo7NDo-w8V6CMWfV4AaABAg,"Is this not a bit like sticking a French flag on some tea bags and putting ""proud to be french on them""?


I'm not one of these ""don't appropriate cultures"" guys but it just seems odd.",,,
13.0,https://www.youtube.com/@Lisbeten1,@Lisbeten1,3 months ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzdWCEVs2RPWDkAsp54AaABAg,"Is it just me or does that woman looks,sounds and acts like Seaweed Fiona",,,
13.0,https://www.youtube.com/@bradford5681,@bradford5681,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxiqtKB5x5KubgfSkR4AaABAg,Smart woman perhaps but certainly not wise.,1,,
13.0,https://www.youtube.com/@at0micsheep,@at0micsheep,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxVAfdAhN5-W0hjz894AaABAg,Seems you dont need to be smart or good at maths to run a business bringing in the millions,,,
13.0,https://www.youtube.com/@originalrenigade,@originalrenigade,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugx9fXZy-0HNsspplb94AaABAg&pp=0gcJCSIANpG00pGi,She's tighter than a mouses waistcoat.,,,
13.0,https://www.youtube.com/@Nick-ub8oi,@Nick-ub8oi,7 months ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugywqp2g7di7H0CpTjN4AaABAg,She's awkward and irritating!!,1,,
13.0,https://www.youtube.com/@musicodrome1731,@musicodrome1731,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgwyRy0mRZEZ9VcwHx14AaABAg,"This aged very well, the episode aired in 2015, we all know what happened 5 years later",,,
13.0,https://www.youtube.com/@royfr8136,@royfr8136,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzGzasf02Dpcl6fatZ4AaABAg,Sarah is so hot.,4,,
13.0,https://www.youtube.com/@terrytibbs951,@terrytibbs951,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgyqIhOVMlelkxr8U-J4AaABAg,How clueless,,,
13.0,https://www.youtube.com/@seancharlie8476,@seancharlie8476,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugx9WowSLqCc4emZfI54AaABAg,This lady should have gone with Sarah,,,
13.0,https://www.youtube.com/@carriebizz,@carriebizz,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgyIhot2eeZ0lEo060B4AaABAg&pp=0gcJCSIANpG00pGi,Shes so rude! Why come on the show I think just to get exposure and nothing more,1,,
13.0,https://www.youtube.com/@lus,@lus,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzPaagxExYzI_CEqnp4AaABAg,She came here for the free PR.  we would all do the same.,,,
13.0,https://www.youtube.com/@yaboiavery5986,@yaboiavery5986,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugw32Az6A8bwqSvkdI94AaABAg,God her personality is revolting.,,,
13.0,https://www.youtube.com/@roldanelvis2449,@roldanelvis2449,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugy_EvyeJtaBfz62Qtt4AaABAg,I will do almost anything to be in the den or tank with: Ramona 🇮🇪 Peter Jones 󠁧󠁢󠁥󠁮󠁧󠁿 🇬🇧 Lori 🇺🇸 Mark Cuban 🇺🇸 or Daniel 🇲🇽 and this people waste  time ️,,,
13.0,https://www.youtube.com/@LordFlashheart1,@LordFlashheart1,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzkR_qw6VPSKxVcMyt4AaABAg,bit snooty,,,
13.0,https://www.youtube.com/@kian9982,@kian9982,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugy-ymdKOfdAYXvR5fZ4AaABAg,This women,,,
13.0,https://www.youtube.com/@mywestsussex5749,@mywestsussex5749,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugx2ADX4t9wJW7ro84Z4AaABAg,She looks very bossy,,,
13.0,https://www.youtube.com/@plasteckfly,@plasteckfly,1 month ago (edited),https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzSLCQa0wvUIjPI4xl4AaABAg,"Annoyingly arrogant woman...  ""She leaves the den with precisely what she wanted -- free national advertisement.""",,,
13.0,https://www.youtube.com/@Yesitisok,@Yesitisok,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgwWHzrGgCBJIPtrJzh4AaABAg,Ethereum,2,,
13.0,https://www.youtube.com/@randysmith8519,@randysmith8519,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzZ44jVIXtOYI50iLV4AaABAg,This pitch right here needs a Mr. Wonderful and why you such a greedy pig comment.  She would own a 100% of her main business and 70-60% of a business making whatever on the side.,,,
13.0,https://www.youtube.com/@kevini4295,@kevini4295,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugx_29KSpHCqFNqIhwB4AaABAg&pp=0gcJCSIANpG00pGi,"I don't understand some of these folks.  

If I had a successful business and needed investment, I'd be upfront.  ""I am starting this new business.   I have a current successful business.  I am primarily looking for investment and guidance for this business.   But I cannot underestimate the help a dragon could provide.  Thus I am willing to discuss a nominal  investment in my existing business also.""",,,
13.0,https://www.youtube.com/@michaelmacleod,@michaelmacleod,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugxh2rraqDTJHOjnMB94AaABAg,"The fact she is a blockhead, is enough to be ''out''",,,
13.0,https://www.youtube.com/@butchbaird1834,@butchbaird1834,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzrOG-RkC6zbmD8WmB4AaABAg,Heres a girl that obviously has no clue of business and i suspect the 8m business is a family business and this is her first attempt on her own.,1,,
13.0,https://www.youtube.com/@TheOnly1JLDN,@TheOnly1JLDN,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxKoaJnIzZNNUznkBp4AaABAg,"I can't believe that her advisor said 25 %and  with the extra 5%  with a dragon along side that would of made sense 

She will always have to negotiate along that margin and I don't think she will get a better offer than that but she was too stuck in her ways 

She should of phoned her advisor to ask about Peter Jones offer before she made a decision maybe the outcome would of been different",,,
13.0,https://www.youtube.com/@vikvegas8593,@vikvegas8593,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxJlD7V0jvLXZ2j8u94AaABAg,"Some of the morons on these comments know nothing about business.  They think that pretty face Sarah and rich Peter are the be all end all.  Like ""ooh the Dragons made an offer and you should have taken it, now you will fail.""

  This woman came in with a figure in mind and she stuck to it.  Nothing wrong with that.",3,,
13.0,https://www.youtube.com/@ShaneC27,@ShaneC27,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxggC3wGTzgFftM_L54AaABAg,"Silly, silly, silly, silly woman",,,
13.0,https://www.youtube.com/@carlellis242,@carlellis242,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugy9pQo6y1iEC03XrLR4AaABAg,She’s a pratt just wants publicity,,,
13.0,https://www.youtube.com/@shadaba.qureshi4367,@shadaba.qureshi4367,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxTMbyV8t4FsxwxOzt4AaABAg,"she did well to turn down the offers....Sarah's offer made no sense if she was interested in the business. ""u give me 40% today and you can buy back 20% tomorrow, but in present books Sarah would become an owner virtually with so much equity. The entrepreneur was advised right to keep the max equity cap at 25% i.e. (1/4).",1,,
13.0,https://www.youtube.com/@rossi6113,@rossi6113,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzpamTTtZ3DbxeUYul4AaABAg,She was definitely hiding something.,3,,
13.0,https://www.youtube.com/@claudiojunior9618,@claudiojunior9618,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugxi5xPNBFlzCDBYT8N4AaABAg,Greedy dragons,,,
13.0,https://www.youtube.com/@foxylady88ful,@foxylady88ful,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzAQN8jDYhlgaN01jZ4AaABAg,Shes drunk,,,
13.0,https://www.youtube.com/@mywestsussex5749,@mywestsussex5749,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugxq_IxcviGhIlIVHtN4AaABAg,She is weird,,,
13.0,https://www.youtube.com/@scottishmudders8357,@scottishmudders8357,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgyBl9Qoylj2WLxi60F4AaABAg,She was a very very poor business woman had such a dislikable personality,,,
13.0,https://www.youtube.com/@braydauman1254,@braydauman1254,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgwB5B9HufvgGWndwzR4AaABAg,This narrator isn’t needed. He only says the obvious!,1,,
13.0,https://www.youtube.com/@stuffthings1417,@stuffthings1417,6 months ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgyXOWyL01-coyDUOmh4AaABAg,what's the point of commentary? a weak part of the show.,,,
13.0,https://www.youtube.com/@JL-gf3yc,@JL-gf3yc,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxTWiqTlvdOtGty_zd4AaABAg,Crazy woman,,,
13.0,https://www.youtube.com/@fluffyollie,@fluffyollie,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugy_2dAu8-1ZF7ngagN4AaABAg,"Good for her, sticking with her principles. These Dragons are sometimes a little too greedy.",3,,
13.0,https://www.youtube.com/@cliffardgerber3830,@cliffardgerber3830,9 months ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxeqcNRnFQlbpRiGrV4AaABAg,Shes a bad bussiness women.,,,
13.0,https://www.youtube.com/@Phizzon,@Phizzon,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgwfmQWV-0UgudGOSnR4AaABAg&pp=0gcJCSIANpG00pGi,Jo is lame,,,
13.0,https://www.youtube.com/@ashutosh262,@ashutosh262,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugy-LmC5MZwmabJpre54AaABAg,She did good..,,,
13.0,https://www.youtube.com/@fatjackjack5416,@fatjackjack5416,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugw2tCvbdppxAAr4kEF4AaABAg,Silly woman.,,,
13.0,https://www.youtube.com/@paulwalker_02,@paulwalker_02,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgyBgVAze-ge84oJvs94AaABAg,"I'm waiting 
From srilanka",,,
13.0,https://www.youtube.com/@djg9589,@djg9589,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzW07BEwaAcJHU7r-t4AaABAg,"Terrible business woman, hope it failed.",,,
13.0,https://www.youtube.com/@lukebignell7846,@lukebignell7846,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgyL73XxSsftF5xxN9l4AaABAg,I think it’s really rude for dragons to think they can jump all over an established business the entrepreneur doesn’t want investment in…,11,,
13.0,https://www.youtube.com/@WezBolton,@WezBolton,8 months ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgwZWGN7PSseF_WgW_x4AaABAg,Most annoying voice.,1,,
13.0,https://www.youtube.com/@themancalledx,@themancalledx,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgyJjwwrCjwyr2tPnLt4AaABAg,Mmmmm Sarah Willingham.     Mmmmmm,2,,
13.0,https://www.youtube.com/@claudiojunior9618,@claudiojunior9618,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugx2xcI8b5ts-hD33bF4AaABAg,GREEDY DRAGONS,1,,
13.0,https://www.youtube.com/@joebloggs2534,@joebloggs2534,1 year ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxDjL51Cve-jtJ2dwx4AaABAg,Foolish person,,,
13.0,https://www.youtube.com/@StorytellerDan,@StorytellerDan,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgxC9wNBI7Df_g_9Nw54AaABAg,Sounds like a snob anyway,1,,
13.0,https://www.youtube.com/@susanb.1113,@susanb.1113,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugz3tlz5fvwfigoRugt4AaABAg,She casually mentions supplying dead birds to supermarkets along with fruit.....rich farmers really are heartless.,,,
13.0,https://www.youtube.com/@youngma5296,@youngma5296,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgyH50guoM7PY23LsIZ4AaABAg,never trust a woman with no makeup on national tele....,,,
13.0,https://www.youtube.com/@firstlylastly4073,@firstlylastly4073,8 months ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=Ugy09kmdZZbiz2eCukZ4AaABAg,The frustration of dating someone who refuses to disclose body count feels like this,,,
13.0,https://www.youtube.com/@richardreweti8671,@richardreweti8671,3 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgwbMie2yQg4QluUSQ54AaABAg,"She's quintessential English, stubborn and sticks by her principles and the greedy millionaire's don't like it.",2,,
13.0,https://www.youtube.com/@thechanneloffun3760,@thechanneloffun3760,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzzLwwDFkVTavHecel4AaABAg,silly woman,,,
13.0,https://www.youtube.com/@SuperZoyoh,@SuperZoyoh,2 years ago,https://www.youtube.com/watch?v=lumhxORscKA&lc=UgzYKAryyOspFW-IUVJ4AaABAg,dragon's den is so so so so so so boring..,,,
14.0,https://www.youtube.com/@KongQuestCo,@KongQuestCo,3 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxTBJOpV14Cxxi2GVh4AaABAg,I always love Deborah’s reaction when she gets picked,47,,
14.0,https://www.youtube.com/@lewisclout2411,@lewisclout2411,5 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyOTbmWjZbWImQM2vh4AaABAg,Wtf???? Nick is 100% the right choice here.,289,8 replies,
14.0,https://www.youtube.com/@elastronaute1198,@elastronaute1198,5 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxHYWNGKg7b1fh09A94AaABAg,"I think teir choice was a bit irrational. Nick has so much experience in this field. Sarah could also help a lot with the facebook advertising and she's younger than the other dragons. I'd have said can Nick and Sarah split it, as competent as Deborah is I don't think she's the perfect fit for this.",97,1 reply,
14.0,https://www.youtube.com/@JNasttyy,@JNasttyy,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugxr0t-2ZOcou-qiHEB4AaABAg,Sarah n nick 5% each absolute dream team. Missed a trick ladies,159,7 replies,
14.0,https://www.youtube.com/@innovativeinnovation6629,@innovativeinnovation6629,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxVMPnjUVyDj7crkFJ4AaABAg,Debra always seems to love it when people talk to the wall.  Just as much as Jenny wants out!,48,,
14.0,https://www.youtube.com/@True-crime-tales101,@True-crime-tales101,5 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgywldW7WTsjp35FF3p4AaABAg,Should have got nick hes literally in that market place,66,,
14.0,https://www.youtube.com/@sohaibnadeem4395,@sohaibnadeem4395,3 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyYC_YkeNrSatl15DZ4AaABAg,"The humbleness, these two have, is amazing. Good luck girls!",50,,
14.0,https://www.youtube.com/@inthemouthofmadness5910,@inthemouthofmadness5910,3 years ago (edited),https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxUgUOWGveAYjbQFad4AaABAg,This is perhaps my favorite product and pitch on Dragon's Den.,20,,
14.0,https://www.youtube.com/@drawingleonardo,@drawingleonardo,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyTBzfVTi19EMNHMCh4AaABAg,I love how Peter always tries to find excuses to call himself out when he knows that on that particular occasion it would be too tough for him to win a deal.,63,,
14.0,https://www.youtube.com/@RohitPant04,@RohitPant04,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugyh1upJSRCZKF59Ps94AaABAg,"Sarah has a smile capable of brightening a room as dull as the one DD is shot in.
Really nice of her to give a good smile to everyone coming in!",83,2 replies,
14.0,https://www.youtube.com/@davidkerrychubb1,@davidkerrychubb1,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxrJTF5vzMYq_AP7Sh4AaABAg,My sister got a teddy bear for are mum made from my dads clothes when he passed away’ when I saw it it reminded me of him best wishes dave chubb,18,,
14.0,https://www.youtube.com/@jamesdean0885,@jamesdean0885,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugy8Xy9QOsdyzflmBO14AaABAg,"Tuka saying its niche, yeah but if I was a parent I would 100% buy two or three of these one with dads clothes, 1 mums and 1 baby clothes. A childhood toy like that is something you keep.
As an uncle I'm even wanting to buy these.",23,1 reply,
14.0,https://www.youtube.com/@shy_sorai,@shy_sorai,5 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyPivuzvkor85AIBD94AaABAg,Everyone wants Deborah or Peter for swag,59,2 replies,
14.0,https://www.youtube.com/@ajinkyababar6072,@ajinkyababar6072,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxHH31cAybef-28gtV4AaABAg,Perfect pitch and product. I would certainly buy shares of this company if they go public.,32,,
14.0,https://www.youtube.com/@Wetlax11,@Wetlax11,4 years ago (edited),https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugykoyms43DXfprzIq14AaABAg,Not sure if this is the company( Unless they've made it over to the US by now) that my aunt used for me and my brothers and cousins when my grandpa passed . But she had a bear exactly like that made for each one of us out of some of his pajamas,8,,
14.0,https://www.youtube.com/@thevan3293,@thevan3293,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyMl2WHmNdOINRPO4R4AaABAg,"@ those two ladies are in Perfect Sync with each other, the way in which they walk into the den. Their Body language says it all.",11,,
14.0,https://www.youtube.com/@JimmyJayJunior,@JimmyJayJunior,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwXfCCDeeuDijFfBF14AaABAg,What?!?!?! Debs couldn't have cared less about it. Shes cold. Nick was the best choice. Sarah a close second,58,1 reply,
14.0,https://www.youtube.com/@ka2875,@ka2875,5 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyneuGRQCfJrSr1BCd4AaABAg,"I liked the idea a lot, that was so impressive!",30,,
14.0,https://www.youtube.com/@Joesharpp,@Joesharpp,5 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxQKf_5gMbYGpvrvgl4AaABAg,Bet nick was pissed,11,,
14.0,https://www.youtube.com/@montelvontaviouspore,@montelvontaviouspore,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugy3VnvTmoGm7H4YJ6N4AaABAg,Deborah 'Talk to the wall' Meadon,19,,
14.0,https://www.youtube.com/@dannyboyspain1,@dannyboyspain1,3 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxomQiUqnsNHD7pX9R4AaABAg,"WOW I hope these two women make it big time, they seem lovely.",12,,
14.0,https://www.youtube.com/@macioluko9484,@macioluko9484,2 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugye6fVgw5ibYvAcxiR4AaABAg,The power of valuing your business properly!,4,,
14.0,https://www.youtube.com/@RuffRyder2011,@RuffRyder2011,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwcYgB1wb9wp3N3OKZ4AaABAg,"Toukers like it's ain't worth my while 
(I don't get out of bed for 5 %)",6,,
14.0,https://www.youtube.com/@Cloud__ffvii,@Cloud__ffvii,5 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzgLo4RQrjTpzT7piV4AaABAg,Nick was always my favourite Dragon,14,,
14.0,https://www.youtube.com/@Itsrorythough,@Itsrorythough,5 years ago (edited),https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyYH4etqfthi5h_PfB4AaABAg,"Enjoyed this one and I love Debs, but I think I’d have taken Nicks hand off. His business would’ve paired with this like cone and flake.",20,,
14.0,https://www.youtube.com/@mathiuseden9605,@mathiuseden9605,5 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzI7PUaDsFAzM0_4m54AaABAg,We all know if Deborah didn't go 10% the others would've knocked an extra 10 on,73,1 reply,
14.0,https://www.youtube.com/@AGAMEOFTWOHALVESSS,@AGAMEOFTWOHALVESSS,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugw0SLA1AnMPZFQ01pV4AaABAg,Wish I had something made from my grandad clothes,4,,
14.0,https://www.youtube.com/@rosaborian,@rosaborian,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugz1tp9Tj0qDaS6nxS94AaABAg,"these business can grow ,they can also sell personalized baby clothes",6,,
14.0,https://www.youtube.com/@joelthomastr,@joelthomastr,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugxd9jx2tFgc1obPRfB4AaABAg,Peter sees big buts and he cannot lie,3,,
14.0,https://www.youtube.com/@alexajones2331,@alexajones2331,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugz5jzRzvcHYM1BuKqp4AaABAg,This idea isn’t a new idea my grandma did this with her mother old night dress but made a small dress for her doll with it,2,,
14.0,https://www.youtube.com/@DavinaMealoha,@DavinaMealoha,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugz7LeXZFHHk5gv1QCh4AaABAg,Peter is holding the monkey like a baby on his lap.  Cool idea though... Good job!,3,,
14.0,https://www.youtube.com/@CollinDavis,@CollinDavis,5 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzkQHBBTGINllGTirF4AaABAg,I thought Nick was the perfect choice for something like this.,176,13 replies,
14.0,https://www.youtube.com/@KJ_2020,@KJ_2020,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwbnrxXOwhEgQpS-RV4AaABAg,I'm going to send them my most experienced underwear to make a nice keepsake for the missus,22,2 replies,
14.0,https://www.youtube.com/@blueheart2020,@blueheart2020,3 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxF2f7LYcFNyY-Etg94AaABAg,"Human hearts can break your heart, in such a good way.",2,,
14.0,https://www.youtube.com/@josefrobinson5890,@josefrobinson5890,5 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyMEU3MEy-3SAYvzn94AaABAg,"Very humbling pitch and a sturdy business, quite surprised they didn’t choose nick though",8,,
14.0,https://www.youtube.com/@terranceparsons5185,@terranceparsons5185,4 years ago,https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyTOyb_X8pG227PTC14AaABAg,"Den rules.  If Peter makes an offer take it.  If he doesn't but Deborah does take it. Any one else, take reluctantly.  Doesn't matter if they are not the right dragon.",4,,
