"yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","style-scope src"
"https://www.youtube.com/@DJCBAR","@DJCBAR","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz7vkxxQIrToKhuQCV4AaABAg","“I’m out”","10",""
"https://www.youtube.com/@seanjosephhayes","@seanjosephhayes","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwV8J1JjpeMFI81xQp4AaABAg&pp=0gcJCSIANpG00pGi","In the pie of the beholder... Jesus Christ just give up Evan... Just give up...","7",""
"https://www.youtube.com/@capcompass9298","@capcompass9298","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwnLlrWnK96z_ZIdgB4AaABAg&pp=0gcJCSIANpG00pGi","With so many things, if you become a character who sells a product, people identify with the character will try\buy the product.
It's almost like being an actor who sells a product.","",""
"https://www.youtube.com/@MoAli72","@MoAli72","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwOcmyRu_artwpmfkl4AaABAg","Sounds like Lord of the Rings at the beginning.","3","https://yt3.ggpht.com/gmOTPA2e4_LWCeRwDo9s44QW1x0J21gF1T0FRRNozfYVD_nt1tjCWrmJt17UVP0aiGYRNbCEYQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@robertballuumm730","@robertballuumm730","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzLHOoA_MlCMdW9cx94AaABAg&pp=0gcJCSIANpG00pGi","I really hope that he can grow his business. He clearly has a lot of passion and a wonderful personality. I wish him well in both health and success.","19","https://yt3.ggpht.com/ytc/AIdro_nOwVCsm8WLXmNr5KoqHuM6JZJ6TFzvif0PxL1Z_hE=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@stormchild831","@stormchild831","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy_XHuL0dPYnXDIQVp4AaABAg","Simple Simon met a pieman,
    Going to the fair;
    Says Simple Simon to the pieman,
    Let me taste your ware.

    Says the pieman to Simple Simon,
    Show me first your penny;
    Says Simple Simon to the pieman,
    I'm not Simon,Mate, Ha, caught you, Out ! Im Jenny ...  : )","2","https://yt3.ggpht.com/ytc/AIdro_n4moRLC9qDHxUTAWRlAofb5rkoQz0oCvuBHvN66LefDm0=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@stephenfox8685","@stephenfox8685","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwhOaqwGv0Yq69VLsR4AaABAg","Nice guy. Admirable goals, considering his age and past health. My salute.","23","https://yt3.ggpht.com/ytc/AIdro_kVSvKjNDQbyeOvRgGmHWncdMvZ5yyLhvcdt4BXyWo=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@colinluby5950","@colinluby5950","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzFwxPHQczxt4iQvHV4AaABAg&pp=0gcJCSIANpG00pGi","Secret ingredient = elbow grease","1","https://yt3.ggpht.com/ytc/AIdro_m8YBjMeS4X7r_sFzbQoV0Z6H20tniI_5hZNYbIs14=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@oracle1081","@oracle1081","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwT2d_-ofRDqh6HKEt4AaABAg","I can't find the financials, but his social media is still running and tagging clips like this, so he must be doing fine.","10","https://yt3.ggpht.com/ysFb-EzMCPcB9DmRlH7V25SaOwoFPBS8_8tHqPLyyoZ6w8ndWC2jWST02dW1ypVyDTBOq9VnjQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@robinabernathy2829","@robinabernathy2829","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy8UjX26Kr45yKg3094AaABAg","I want one of those hangover pies.","3","https://yt3.ggpht.com/ytc/AIdro_lJHC22pmAyzjxKqHLysq8lL6jStC6wA_ipYj4syUM=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@marypoppins8083","@marypoppins8083","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugw__MCaXcb9UZMarxJ4AaABAg","creme egg and custard pie yum i would buy  and try all these  pie's in a supermarket","","https://yt3.ggpht.com/ytc/AIdro_lvslvQsOPWhtSz9rg9lsxktg8RW6l0_Xb4egXmvQU=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@DJCBAR","@DJCBAR","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz7vkxxQIrToKhuQCV4AaABAg","“I’m out”","10","https://yt3.ggpht.com/Vp4lce9U_mMm_8DxYG5FnFVNJ0LYAvW6koxc1PX83Qof_VoeK5_Cd-XQbyQUyrt7mo2ZjpfaYWc=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@seanjosephhayes","@seanjosephhayes","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwV8J1JjpeMFI81xQp4AaABAg&pp=0gcJCSIANpG00pGi","In the pie of the beholder... Jesus Christ just give up Evan... Just give up...","7","https://yt3.ggpht.com/ytc/AIdro_kyxrI8EpQDg91Nz1DuS0VL1WQcRwVh3MTqNwqCRQhYqZo=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@capcompass9298","@capcompass9298","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwnLlrWnK96z_ZIdgB4AaABAg&pp=0gcJCSIANpG00pGi","With so many things, if you become a character who sells a product, people identify with the character will try\buy the product.
It's almost like being an actor who sells a product.","","https://yt3.ggpht.com/ytc/AIdro_kYDoBiTdwtqMFNnqo0iitg9c7sA0o5-_6HAc6Q__Y=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@AsharadDracul","@AsharadDracul","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugx_TkhwPwX-kp9lLxp4AaABAg","Why he look like Steven Spielberg's brother?","1","https://yt3.ggpht.com/BRSCVWnC4Y4VTiKUJ3TiFtG77dgr5eYZfWJuHeowj4f4buFNJs-t8_gSmJXu6s9OuzHWJdSErg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@ellisrussell4057","@ellisrussell4057","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxM0uZbaHfcQDFtZU94AaABAg","We're all in a national lockdown and Jenny is still 'out'","2","https://yt3.ggpht.com/ytc/AIdro_leCx2S52e_DLTId1NgaeKsNghgB1iWUrAb4rc611I=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@gamewithadam7235","@gamewithadam7235","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxXrLMnZc5Wxe7HLjd4AaABAg","Can't believe Jenny made an offer.","1","https://yt3.ggpht.com/ytc/AIdro_lJTPcxeyrBfHJT8BDXizDmL_llFm_H6ysl7kYT9Fvnlw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@wahyukamal5977","@wahyukamal5977","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgziwLJsWtfQQ6D_mWd4AaABAg","i'm so really shame with this age of guys to making a serious business","","https://yt3.ggpht.com/voZBLtG2nh631YN6FuLQUNSzd2bDVJVUo-wzetfN5JpJCLVMBmbXW8UZEIvoSLXrl3eW5BsLqwg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@SilverMist0121","@SilverMist0121","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxf3R64Op167l979Th4AaABAg","Anyone know the theme tune at the start i recognise it but i cant remember it","1","https://yt3.ggpht.com/QAt3RJjZij9zajqQLqMVEYwZsU7ghMp8YFDceWfvhsE5tVpqIwmYT9JSIW-Rc2aoLxUP6tmF6Q=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@paladindean1715","@paladindean1715","2 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxOB0kncsBaHHP-kTN4AaABAg","You know you’ve been on nofap too long when Deborah starts looking like a snack","",""
"https://www.youtube.com/@MattLloydTube","@MattLloydTube","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxQR0EKYzh7U2aANgt4AaABAg","Beauty is in the pie of the beholder....jesus","",""
"https://www.youtube.com/@Clavinovaman","@Clavinovaman","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugx8E6uu_wGQERyV8VB4AaABAg","I can't help thinking of 'The Two Ronnies' sketch when I hear that music.","2",""
"https://www.youtube.com/@EternalBaph","@EternalBaph","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxbcBZH1JuR01P6fON4AaABAg","I'm very hungry, the pies look super delicious!","3",""
"https://www.youtube.com/@nathanr6381","@nathanr6381","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwYsWisrozJMfjDgpR4AaABAg","Hell yes. Go Yorkshire!","",""
"https://www.youtube.com/@SirPeterlll","@SirPeterlll","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgybOB7tWwGdon4F9EV4AaABAg","The shop appears to be stil open so that's a good thing.","2",""
"https://www.youtube.com/@Orochi_001","@Orochi_001","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwzHO3-5SL5M82s_8p4AaABAg","I’m only two minutes in, and I want one of everything this gentleman is selling","28",""
"https://www.youtube.com/@davidmg1925","@davidmg1925","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwSOUCwKOGZNBKxihR4AaABAg&pp=0gcJCSIANpG00pGi","yes deborah had it right","1",""
"https://www.youtube.com/@garrethatch5362","@garrethatch5362","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzTt00sVCIpvSQZdEp4AaABAg","Good ol' civ 5 music in the Den","",""
"https://www.youtube.com/@DangerfieldChris","@DangerfieldChris","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyZV5zqtKp-5Z0huqN4AaABAg","Remember England?","3",""
"https://www.youtube.com/@Pighood","@Pighood","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwYZT4752KliunSaaZ4AaABAg","EEEY BAH GUUM JUSS TEK MAH MUNNEH","1",""
"https://www.youtube.com/@marks6663","@marks6663","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwCD2F3HBwy447KFap4AaABAg","59?

I'm 52 and he looks like my father.

Me thinks his pies have not done him any good.","1",""
"https://www.youtube.com/@scratchnoff7609","@scratchnoff7609","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwDNqs8zzSGoI6Ijrp4AaABAg","Peter looks like he lost money","1",""
"https://www.youtube.com/@JSSTyger","@JSSTyger","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzfnNx_KSHPfkStYqx4AaABAg","Is that song D'Vorak's New World Symphony?","",""
"https://www.youtube.com/@overman2306","@overman2306","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugwy04ohFD_e4x0qELF4AaABAg","I'd love to try these pies.","29",""
"https://www.youtube.com/@MattLloydTube","@MattLloydTube","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxQR0EKYzh7U2aANgt4AaABAg","Beauty is in the pie of the beholder....jesus","","https://yt3.ggpht.com/ytc/AIdro_kBlJ0w0tjcIT6lVdD0OSX-l1k9bLkU-W4KcVi2zTQCMvY=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Clavinovaman","@Clavinovaman","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugx8E6uu_wGQERyV8VB4AaABAg","I can't help thinking of 'The Two Ronnies' sketch when I hear that music.","2","https://yt3.ggpht.com/ytc/AIdro_nZde7d658OmwFThd9wd5DELBcv4vDfy6Zbzhdd9F_SSA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@EternalBaph","@EternalBaph","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxbcBZH1JuR01P6fON4AaABAg","I'm very hungry, the pies look super delicious!","3","https://yt3.ggpht.com/HHFVTsaAy_6mBk1nO70v4N3GI-tFbvucyz7FVbmFRsl377Sql-DouT4EPxgQWkdWQR8VBRGOIg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@nathanr6381","@nathanr6381","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwYsWisrozJMfjDgpR4AaABAg","Hell yes. Go Yorkshire!","","https://yt3.ggpht.com/ytc/AIdro_n2OPgT8tkbiqTShCyqi16Y2cZlS-bp_hBWg6RgKfjhzBc=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@SirPeterlll","@SirPeterlll","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgybOB7tWwGdon4F9EV4AaABAg","The shop appears to be stil open so that's a good thing.","2","https://yt3.ggpht.com/ytc/AIdro_myjkreVDppjvQPcuVwLTddhoCC6ejDJ-uMjgS7z9c=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Orochi_001","@Orochi_001","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwzHO3-5SL5M82s_8p4AaABAg","I’m only two minutes in, and I want one of everything this gentleman is selling","28","https://yt3.ggpht.com/iPZiT8jyoHgofFL3ZFwax7paU618Zl38qClp6O_EtmaQedCDdbpP-erhb6b6OGFsQ14u0kS8E1w=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@davidmg1925","@davidmg1925","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwSOUCwKOGZNBKxihR4AaABAg&pp=0gcJCSIANpG00pGi","yes deborah had it right","1","https://yt3.ggpht.com/ytc/AIdro_n1bGOBinxDz5xr031P4FTLuHweQG3eAHM-b2Usf9Xy9w=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@garrethatch5362","@garrethatch5362","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzTt00sVCIpvSQZdEp4AaABAg","Good ol' civ 5 music in the Den","","https://yt3.ggpht.com/ytc/AIdro_lzOrF_XhRjbq7M2VLDjt5vobRNU2wNX2IB7vTMgsM=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@DangerfieldChris","@DangerfieldChris","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyZV5zqtKp-5Z0huqN4AaABAg","Remember England?","3","https://yt3.ggpht.com/LMEs-x5nF87JreMkUV0YaeRiDQBc-2UFMvQMOVOJsn67ay2Sts2_cy-Gii9ItP15TEnOMRJV7uA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Pighood","@Pighood","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwYZT4752KliunSaaZ4AaABAg","EEEY BAH GUUM JUSS TEK MAH MUNNEH","1","https://yt3.ggpht.com/ytc/AIdro_npz_Kzj97ryW88h06QvIKQXuPAF67UMawM2ZnwUjhVWg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@marks6663","@marks6663","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwCD2F3HBwy447KFap4AaABAg","59?

I'm 52 and he looks like my father.

Me thinks his pies have not done him any good.","1","https://yt3.ggpht.com/ytc/AIdro_mFDLSN4Os2ucNX2ivbGUOMYkMio3f4VX7bk2UUW3smwpk=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@scratchnoff7609","@scratchnoff7609","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwDNqs8zzSGoI6Ijrp4AaABAg","Peter looks like he lost money","1","https://yt3.ggpht.com/ytc/AIdro_nLQ9L_9jGwtRbJFKPZ6N2e01JAYDxpMHIbyMG-wmI=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@JSSTyger","@JSSTyger","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzfnNx_KSHPfkStYqx4AaABAg","Is that song D'Vorak's New World Symphony?","","https://yt3.ggpht.com/ytc/AIdro_ne01djq3zwOpXSiIFUP85FVhsC7jaIWvAixofvMd8O9w=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@overman2306","@overman2306","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugwy04ohFD_e4x0qELF4AaABAg","I'd love to try these pies.","29","https://yt3.ggpht.com/ytc/AIdro_kzHCl9yH31Mgf09_qHWBMePf7hmjSMFc7od7Cx-bk=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@cxoxo1312","@cxoxo1312","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwJ0TUBqpCNB6V4GQp4AaABAg","Thought he was between 65-75!","3","https://yt3.ggpht.com/ytc/AIdro_kjDHPT1_S8ohK9d34A24P0tY9EELqiKyI4Ksem4fk=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@tjt338","@tjt338","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxABIIcISNdFoXVL8F4AaABAg","What a sweet guy!","7","https://yt3.ggpht.com/ytc/AIdro_m8X9mT-HZG5lKIiCAJykIcmXqiL55IlVyGqWptac3ezJgf6r2Can8euNwXp4DTBFAbEw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@da3v1ls93","@da3v1ls93","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugzf-WbGvSw_cxHemBZ4AaABAg","They should get jenny out the way early","","https://yt3.ggpht.com/ytc/AIdro_nwCmGdHpr1UPxRpPBK1OsxVsHZdzVCAs69St_SM6g3EiI=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Carterx18","@Carterx18","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxzdyk6NV95RANHo654AaABAg","Jenny don't mind having a ""cream pie""","1","https://yt3.ggpht.com/PCgVNCt8-57pd8c2LW27rqJM-U1h0_ihEE5BCKUdvgKkuR4dwmxrOlLOttpKJLgGqxBy7I0I=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@xanderallen9272","@xanderallen9272","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwCGTK4Hv3st9tpLq94AaABAg","Some say he is still cycling home to this day.","1","https://yt3.ggpht.com/ytc/AIdro_kwQTnLNSZ726AZPGQCZcuZR0azOLuqi3R0jC0oyWznEA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@RingDinger838","@RingDinger838","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugw8wy8MHVOIMmUB07Z4AaABAg","you can hear the narrator almost cracking up","2","https://yt3.ggpht.com/ytc/AIdro_ndi99XfnT8jo3XUVBeQ-gLpvO7eyczNHYGtVxgyslUVAM=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@jamessmith1845","@jamessmith1845","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzxeC3JPnPcoDM5J6x4AaABAg","I want one of those pies so bad. Shame I'm in the states","","https://yt3.ggpht.com/ytc/AIdro_meGBlOz3CWeLl2908u0Bp8cSh00IDp-6ldnGzKMQJ0OXk=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@blist3244","@blist3244","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzwHSjfCO1g1DSFbi14AaABAg","Debrahs same age but he seems 60 years older","1","https://yt3.ggpht.com/ytc/AIdro_mhzsOdl4zRcPaxLxMmn6oCbTi0z9bBrd4OWqN1EM0=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@socialdistancingpolice6403","@socialdistancingpolice6403","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwteYSUSuUnf7DE_Vh4AaABAg","Rory is a humble Seaweed hunter","","https://yt3.ggpht.com/5p5pcK6_mq25Zstb4aqTXh97ecVnZvHmHCFIMQvoB1lVJs49OsifYdMxDUlY1SQrouUSZ2RAPLg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@neilpa","@neilpa","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugwi5y-e6cuCTEQ1yX54AaABAg&pp=0gcJCSIANpG00pGi","Could have guessed that Jennys out again...","3",""
"https://www.youtube.com/@Mossyz.","@Mossyz.","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugww6ZtmVY9uCETYsSl4AaABAg","Tej wont be investing he doesnt eat pork pies .!","1",""
"https://www.youtube.com/@Baloovanz","@Baloovanz","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyHYNWN7zPmkXCIcZ94AaABAg","Jenny don’t try with the humour now love you’re already out","1",""
"https://www.youtube.com/@MatWith0neT","@MatWith0neT","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzTPYzY30k8jM-EAZJ4AaABAg","Jenny: unfortunately you've come in today asking for money, and for that reason, I'm out.","5",""
"https://www.youtube.com/@thomasphillips5877","@thomasphillips5877","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzkZ4vumy5tbKeIVdx4AaABAg","My auntie is called Jenny so I’m out","",""
"https://www.youtube.com/@SinkyYT","@SinkyYT","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy6ujSMtM3QyvOMnF54AaABAg","Such better food than the Pot Noodle I'm sitting eating now.","10",""
"https://www.youtube.com/@malcolmfraser2066","@malcolmfraser2066","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyY67w_NNbQnwiKhsZ4AaABAg","""Beauty is in the pie of the beholder""--> give this writer a raise.","8",""
"https://www.youtube.com/@lainwired3946","@lainwired3946","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwVtqQvTVyPZ7iaYPl4AaABAg","""Iiiii.. have a passion, for pies!"" You don't say  eccentric but cool dude","1",""
"https://www.youtube.com/@tarawalsh-arpaia3928","@tarawalsh-arpaia3928","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyJbD6J4J6zXhF_PGp4AaABAg","Where is the English manners? You don't ask invasive personal questions about surgeries.","",""
"https://www.youtube.com/@Sir_Henry_Bossocks","@Sir_Henry_Bossocks","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyIAHuPe1TcYrpsMaJ4AaABAg","salmonella coming on strong","2",""
"https://www.youtube.com/@joecat4892","@joecat4892","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy0K3c9HEhfWcI_AWB4AaABAg","nice bloke... seems older than 59 though...  not that it would have a negative impact on his pitch of course...","2",""
"https://www.youtube.com/@Mossyz.","@Mossyz.","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugww6ZtmVY9uCETYsSl4AaABAg","Tej wont be investing he doesnt eat pork pies .!","1","https://yt3.ggpht.com/LlHd9zxSi0ob9PpfaU3LMhV_jn3cFkDPvFelzjtVwXtUKtYuaDdTyDf7pfcTNHVkUcfkBP3x=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Baloovanz","@Baloovanz","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyHYNWN7zPmkXCIcZ94AaABAg","Jenny don’t try with the humour now love you’re already out","1","https://yt3.ggpht.com/8GNAKGWknrr_A5-y5jo71_xs-EX_fQhRlji6VE9b_lR6hO3KNA8y6o_n15z1AiSMuAq2bI8fXQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@MatWith0neT","@MatWith0neT","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzTPYzY30k8jM-EAZJ4AaABAg","Jenny: unfortunately you've come in today asking for money, and for that reason, I'm out.","5","https://yt3.ggpht.com/ytc/AIdro_k67cx5qg0omoYIoUbyQStl0398MRgUCbuPEnviKexm4g=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@thomasphillips5877","@thomasphillips5877","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzkZ4vumy5tbKeIVdx4AaABAg","My auntie is called Jenny so I’m out","","https://yt3.ggpht.com/ytc/AIdro_k44esbH_ktMsL5sANqLvha55YXJPhMtjgHfRpK1bI=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@SinkyYT","@SinkyYT","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy6ujSMtM3QyvOMnF54AaABAg","Such better food than the Pot Noodle I'm sitting eating now.","10","https://yt3.ggpht.com/1l5nA4G6gzPyuwgDtCXQ69QjV6Z3t61lsAGml6MGIBnQr5jbg_Ll7Rk2GrjR_jqYpgewPHZnWaA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@malcolmfraser2066","@malcolmfraser2066","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyY67w_NNbQnwiKhsZ4AaABAg","""Beauty is in the pie of the beholder""--> give this writer a raise.","8","https://yt3.ggpht.com/ytc/AIdro_kbQyrIFBAwiF4p9UU47HJDiI6j6AduB2lJLhYLNbN3AoM=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@lainwired3946","@lainwired3946","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwVtqQvTVyPZ7iaYPl4AaABAg","""Iiiii.. have a passion, for pies!"" You don't say  eccentric but cool dude","1","https://yt3.ggpht.com/ytc/AIdro_lfoK_qRjQUtuRxo2BnfLAp-RoVWHkfs8ND__-_EgvrSg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@tarawalsh-arpaia3928","@tarawalsh-arpaia3928","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyJbD6J4J6zXhF_PGp4AaABAg","Where is the English manners? You don't ask invasive personal questions about surgeries.","","https://yt3.ggpht.com/ytc/AIdro_mnbtK3tljHk0j7dnnfkw-MgQEYKeoXwtgwtKvE3OLK-g=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Sir_Henry_Bossocks","@Sir_Henry_Bossocks","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyIAHuPe1TcYrpsMaJ4AaABAg","salmonella coming on strong","2","https://yt3.ggpht.com/o_FLo1Qz4dUzREVQrXHDYMTlPGXbxxLOFTfNLz06euGnw30FcZp5z3-Z9inD2Efcr8AQe1OiRzg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@joecat4892","@joecat4892","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy0K3c9HEhfWcI_AWB4AaABAg","nice bloke... seems older than 59 though...  not that it would have a negative impact on his pitch of course...","2","https://yt3.ggpht.com/ytc/AIdro_ndnk2q3tSNOd1GBFh04yP3vbrdtqUIHBHxRU9g5mk=s88-c-k-c0x00ffffff-no-rj"
