"style-scope src","style-scope","yt-simple-endpoint href","Account name","yt-simple-endpoint href 3","yt-core-attributed-string","style-scope 3"
"https://yt3.ggpht.com/ytc/AIdro_nef3ETMYzFlIhHQGMwD09oxNr0OaEzSYvopsUqC3ESc2Y=s88-c-k-c0x00ffffff-no-rj","@loganmillington8044","https://www.youtube.com/@loganmillington8044","8 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyV7E3UTGHXmJFyw_t4AaABAg","“Bit shell shocked at the moment”
“Yes, well done anyway”
“Ok”

Ends",""
"https://yt3.ggpht.com/fltr5_fr4zy9i8bK9waJEJjk-HJ0NHiwIuOWf-LLXhMibSFaxbI2LBQxqt_EDRkOsseMyED71Z8=s88-c-k-c0x00ffffff-no-rj","@Englishham","https://www.youtube.com/@Englishham","2 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugw2EC3xbNWfZ8Izcz94AaABAg","This is my Step-Lock, I never knew my real Lock",""
"https://yt3.ggpht.com/ytc/AIdro_nz_gZ--eiVC6FPcgVErPe5bMGTx6T33BlN6tsU3tD8erc=s88-c-k-c0x00ffffff-no-rj","@IIIIIIIIIIIIIIPKIIIIIIIIIIIIII","https://www.youtube.com/@IIIIIIIIIIIIIIPKIIIIIIIIIIIIII","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyBYN5yI7HXhYMCfSF4AaABAg","Theo was the best Dragon.","1"
"https://yt3.ggpht.com/ytc/AIdro_lz5MCi1EihbUQIFAf5jGKrBD8IWxpqAwxIptVTHMLtDLbg=s88-c-k-c0x00ffffff-no-rj","@abhitejvelore","https://www.youtube.com/@abhitejvelore","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugw2_pKm9AR2LTdncY14AaABAg","Ian - let me tell you how I bumped into steplock
Steplock - what are you doing step-key?",""
"https://yt3.ggpht.com/4TBeLo3CnMvn3y0H9d_a2z1OE4Mv7HbtM8OUw0wm60Sn0QfEAkeUWxWivIPVi_oOfSN1SNPajZk=s88-c-k-c0x00ffffff-no-rj","@yetidodger6650","https://www.youtube.com/@yetidodger6650","4 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzOZWjVXzWoZtyBGSJ4AaABAg","he's one half of Chas and Dave.",""
"https://yt3.ggpht.com/ytc/AIdro_nVZNYcDcXWQB0wE0DUhR2_JqmtHE6vPJm4JpXEj9U=s88-c-k-c0x00ffffff-no-rj","@alejandroblakes","https://www.youtube.com/@alejandroblakes","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwHN7drpykTKxVLwx94AaABAg","This reminds me of Trigger and his broom.",""
"https://yt3.ggpht.com/ytc/AIdro_m9uEhQrdZscMHwazZvvFfuATv4f5tQ0lsB-_yToz-P1dlt=s88-c-k-c0x00ffffff-no-rj","@stuart492sp","https://www.youtube.com/@stuart492sp","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwOdYi65ua3jQ0ZSh14AaABAg","He took it on the chin and credit to him",""
"https://yt3.ggpht.com/x8oAVlJsFW7fng_sL0JVCta2us4IGa5iUVcBT3i4W_EBspNb41is_mUgpeGnzRTO_7uKi7ZXig=s88-c-k-c0x00ffffff-no-rj","@tsooooooo","https://www.youtube.com/@tsooooooo","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwpWX7hU7t0NO8Vm9J4AaABAg","Make Duncan say 'Purple Burglar Alarm'",""
"https://yt3.ggpht.com/ytc/AIdro_n_oA68g2wLRUsazVeHGK5uPzamY1JtLCD51lUdalMELEg=s88-c-k-c0x00ffffff-no-rj","@TomTremayne","https://www.youtube.com/@TomTremayne","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwG34PC4GYv-7cxO794AaABAg","You can tell Peter Jones used to drive an Alfasud!!",""
"https://yt3.ggpht.com/ytc/AIdro_kf7ujjGhr9aMb5rlqqnIZ7X0r_RtbEyJyItkduoGU=s88-c-k-c0x00ffffff-no-rj","@kimb7084","https://www.youtube.com/@kimb7084","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugyh6v9IespHZNSRMRh4AaABAg","Better for hotel door with no lock",""
"https://yt3.ggpht.com/ytc/AIdro_nXyOHZVzGakWdqWISf76IRyBeKlHxpMxVmKUv7JiEhJrI=s88-c-k-c0x00ffffff-no-rj","@nanomachinesson5951","https://www.youtube.com/@nanomachinesson5951","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugwx11zqilkBtcXX9-N4AaABAg","Who would win? A-frame principle, strongest thing known to man or 1 investor boi","1"
"https://yt3.ggpht.com/ytc/AIdro_n0b-crL2IWhkCvxmHgT62JHdA2kynF_dUiHHw-ra4=s88-c-k-c0x00ffffff-no-rj","@Lauren72382","https://www.youtube.com/@Lauren72382","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxjEx8qbub5kTZAdGd4AaABAg","""Well done anyway.""
Savage!!",""
"https://yt3.ggpht.com/ytc/AIdro_kRrFMpjSeVWzNhYdcvdRM-9ORDOlA0owDW5U5GCNXhJA=s88-c-k-c0x00ffffff-no-rj","@collincovid6950","https://www.youtube.com/@collincovid6950","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxLysR9jEYTt1eih-F4AaABAg","So you cannot use a Bump Key?  I think you can use a Bump Key, and then game over.","1"
"https://yt3.ggpht.com/hVkdQzSeVjblJMk-PzbDlsM_GFdPcUGmCmH3jUOQ6dVRimUJgd9w5eAhm5L2O4Xc27ac0YasQQ=s88-c-k-c0x00ffffff-no-rj","@isaiahpero7837","https://www.youtube.com/@isaiahpero7837","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwMoqgKihYTjgref8Z4AaABAg","""What are you doing, StepLock?""","2"
"","@mrpoo7651","https://www.youtube.com/@mrpoo7651","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwagPgen6qFm0jHh3Z4AaABAg","""well done anyway""
""OK""
Yeh I think he's done",""
"","@neobogard","https://www.youtube.com/@neobogard","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyObiXzPanaKqFfgWh4AaABAg","Theo Paphitis didn't want to waste a single penny of his children's inheritance on this product.",""
"","@MrPhil1503","https://www.youtube.com/@MrPhil1503","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzNgVS3XtlhmsykgH94AaABAg","Instantly reminded me of the Black Books scene ...'he had a little Subbuteo man in his hair' :-)",""
"","@sbaxter4207","https://www.youtube.com/@sbaxter4207","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgylWjOobqAJ9hTJvPF4AaABAg","Added security for when you are home. can't be lock picked as a mortice lock can. Great, especially when you are sleeping.","2"
"","@narutotube1996","https://www.youtube.com/@narutotube1996","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzT2LcCreMhXcp6XEh4AaABAg","If he could get that motorised and attach to an app where u can lock from outside would be cool",""
"","@ydfhlx5923","https://www.youtube.com/@ydfhlx5923","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxzZgV9uFaDmYkYPzx4AaABAg","I think this would be great for... public toilets. Some of them have the traditional bolt and it usually barely works or even doesn't at all.

However, this wasn't what he pitched at all, and that market would be very small, probably not worth setting up a company around it at all.",""
"","@Enoch_Owl","https://www.youtube.com/@Enoch_Owl","4 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugz9iJWk5GVrHygQlTR4AaABAg","No door is infallible, all you need is a credit card or something similar and you can get in within seconds. I've seen proof in every single cop or detective film/tv series from the 70s - early 00s.","1"
"","@Kit_Bear","https://www.youtube.com/@Kit_Bear","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxngQL-PbzTpXFw0ap4AaABAg","So. You are telling me I can't get in with this on the door? Well. I have a nice sheet of Mica that says otherwise.",""
"","@Hoganhitshome","https://www.youtube.com/@Hoganhitshome","11 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy7JsNNNC_Wyuxl5jd4AaABAg","Sort of similar to life. I know loads of people who at school were very intellectual and nice however that’s not generally what does well these days. It’s common sense energy and knowing what to go for",""
"","@tommydenato8863","https://www.youtube.com/@tommydenato8863","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy919Q-mC3IYDy4DnR4AaABAg","Duncan laughing lolololol",""
"","@TardigradeTough","https://www.youtube.com/@TardigradeTough","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugxa1ZUv9_1XYiI2OEJ4AaABAg","They missed out here they've forgotten about those burglars that gently push doors to get in not give it a good kick!",""
"","@jeremy5939","https://www.youtube.com/@jeremy5939","2 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy3OvBjPQakgKsl3Cx4AaABAg","The mental gymnastics involved in defending the use case were my favourite part. Soooooo it's for protection against burglars who only come when I'm at home, AND have a key to my front door.

What he SHOULD have said is, it replaces the door chain, it's stronger than a door chain. End of story. It's NOT a freaking lock. but even then - like a door chain that doesn't allow you to open the door a crack. You're trading that feature for a sturdier construction.",""
"https://yt3.ggpht.com/ytc/AIdro_n5S8jNY190bvAT8USIcQJ0hkcPHYeYRukP-aHE468=s88-c-k-c0x00ffffff-no-rj","@mrpoo7651","https://www.youtube.com/@mrpoo7651","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwagPgen6qFm0jHh3Z4AaABAg","""well done anyway""
""OK""
Yeh I think he's done",""
"https://yt3.ggpht.com/uVkjk4__p4cq8WRnCAdIWaH1_Ayb5JcBAUGLJSa-o9iV8tMSESCzBj3TWpGKrxXVAlaDalkA=s88-c-k-c0x00ffffff-no-rj","@neobogard","https://www.youtube.com/@neobogard","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyObiXzPanaKqFfgWh4AaABAg","Theo Paphitis didn't want to waste a single penny of his children's inheritance on this product.",""
"https://yt3.ggpht.com/VqHfTwZKOiKk9K0SNpeJa2E49xrHPkyOKzQY6aby4T0YZT5rCchFEGMcpkDr-mibE4fy3O-lPQ=s88-c-k-c0x00ffffff-no-rj","@MrPhil1503","https://www.youtube.com/@MrPhil1503","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzNgVS3XtlhmsykgH94AaABAg","Instantly reminded me of the Black Books scene ...'he had a little Subbuteo man in his hair' :-)",""
"https://yt3.ggpht.com/ytc/AIdro_nCleuOFUoLZj27nSB-uCH4PkExkLtK9qtKNKVgmEU=s88-c-k-c0x00ffffff-no-rj","@sbaxter4207","https://www.youtube.com/@sbaxter4207","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgylWjOobqAJ9hTJvPF4AaABAg","Added security for when you are home. can't be lock picked as a mortice lock can. Great, especially when you are sleeping.","2"
"https://yt3.ggpht.com/ytc/AIdro_kPbCoX4osmm6Ps8PP3Jyx1qxJ6RzVZWMec0uJAkFc=s88-c-k-c0x00ffffff-no-rj","@narutotube1996","https://www.youtube.com/@narutotube1996","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzT2LcCreMhXcp6XEh4AaABAg","If he could get that motorised and attach to an app where u can lock from outside would be cool",""
"https://yt3.ggpht.com/ytc/AIdro_nOdM3ViStZOOIkAhZQairhZV_oWjhXnOfhG2SNmu0tH8n2nVSO2lfB6G-4u0gI2rrX4w=s88-c-k-c0x00ffffff-no-rj","@ydfhlx5923","https://www.youtube.com/@ydfhlx5923","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxzZgV9uFaDmYkYPzx4AaABAg","I think this would be great for... public toilets. Some of them have the traditional bolt and it usually barely works or even doesn't at all.

However, this wasn't what he pitched at all, and that market would be very small, probably not worth setting up a company around it at all.",""
"https://yt3.ggpht.com/PcQIB11f6x0Y36WvPe9rve2L2klfs7bDFwV1SgO6AZ0qWlf2PLlksQd9Yxk2ZQzumkNnSBUMzkM=s88-c-k-c0x00ffffff-no-rj","@Enoch_Owl","https://www.youtube.com/@Enoch_Owl","4 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugz9iJWk5GVrHygQlTR4AaABAg","No door is infallible, all you need is a credit card or something similar and you can get in within seconds. I've seen proof in every single cop or detective film/tv series from the 70s - early 00s.","1"
"https://yt3.ggpht.com/ytc/AIdro_nYFOhyDBgvUorHME5RUWyxwK9pe1UT2H4gFWXToQYutw=s88-c-k-c0x00ffffff-no-rj","@Kit_Bear","https://www.youtube.com/@Kit_Bear","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxngQL-PbzTpXFw0ap4AaABAg","So. You are telling me I can't get in with this on the door? Well. I have a nice sheet of Mica that says otherwise.",""
"https://yt3.ggpht.com/ytc/AIdro_lL3a2p2kIBbgir_m-rckUr5pkGbwR1ycPtuGmQT3WUuLmQz_5O7czOh4UrUqhwiCJ0IA=s88-c-k-c0x00ffffff-no-rj","@Hoganhitshome","https://www.youtube.com/@Hoganhitshome","11 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy7JsNNNC_Wyuxl5jd4AaABAg","Sort of similar to life. I know loads of people who at school were very intellectual and nice however that’s not generally what does well these days. It’s common sense energy and knowing what to go for",""
"https://yt3.ggpht.com/ytc/AIdro_nO6IblVRP2ZQdG_qplkSMiyaaC4MdgN5n3PU5Q-7J_xw=s88-c-k-c0x00ffffff-no-rj","@tommydenato8863","https://www.youtube.com/@tommydenato8863","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy919Q-mC3IYDy4DnR4AaABAg","Duncan laughing lolololol",""
"https://yt3.ggpht.com/G_sEsUKwINEjg5WUnlh8lFQBEJQEI52HKD7HaUS7U5od6BY6l6HJNIYUkbsGs-NbWV2uFEcXXA=s88-c-k-c0x00ffffff-no-rj","@TardigradeTough","https://www.youtube.com/@TardigradeTough","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugxa1ZUv9_1XYiI2OEJ4AaABAg","They missed out here they've forgotten about those burglars that gently push doors to get in not give it a good kick!",""
"https://yt3.ggpht.com/ytc/AIdro_nkHMdD8-iph0EM_9XXOHFTX5yr1_08Pyl5RsRmTC8NcKJnWauEhfigEgk72JRwumN-OA=s88-c-k-c0x00ffffff-no-rj","@jeremy5939","https://www.youtube.com/@jeremy5939","2 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy3OvBjPQakgKsl3Cx4AaABAg","The mental gymnastics involved in defending the use case were my favourite part. Soooooo it's for protection against burglars who only come when I'm at home, AND have a key to my front door.

What he SHOULD have said is, it replaces the door chain, it's stronger than a door chain. End of story. It's NOT a freaking lock. but even then - like a door chain that doesn't allow you to open the door a crack. You're trading that feature for a sturdier construction.",""
"https://yt3.ggpht.com/ytc/AIdro_naC2ATWZGmV77X6ERb2SCcVEc3quxv_0hwdFSWC4I=s88-c-k-c0x00ffffff-no-rj","@johnmc3862","https://www.youtube.com/@johnmc3862","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugydhyh42gaiNo4fn0R4AaABAg","Duncan Bannatyne is so tight only dogs can hear him fart.",""
"https://yt3.ggpht.com/otBUil_Syy23MIW8YSNkh8yLz1PnVoxHJg3L_9Gq5qAKhTFZdOFEj-Q58hT3NbwqgC32ICoOGA=s88-c-k-c0x00ffffff-no-rj","@nampresto143","https://www.youtube.com/@nampresto143","4 years ago (edited)","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugz9Y45yQ3biiRifZON4AaABAg","Love how the camera man always focous on when  they are ""writing"" something..  like taking notes.. 

You know that Pen dont even work right?",""
"https://yt3.ggpht.com/ytc/AIdro_n_WzmU17TaofbYnYnAb49vg0R78k8hNf0aPSzRZVbnlQ=s88-c-k-c0x00ffffff-no-rj","@iz723","https://www.youtube.com/@iz723","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugz-M8565NQMqMGlRwN4AaABAg","You can just slide a piece of card through and unlock it from the outside",""
"https://yt3.ggpht.com/ytc/AIdro_l_n3_gDkZhbJuXrrbUBrv1_WD1Zu6R62CnCAMzX_c=s88-c-k-c0x00ffffff-no-rj","@accel1leon952","https://www.youtube.com/@accel1leon952","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxO_aBnWHAappS4D8l4AaABAg","Dude shoulda just pulled up a handful of Lockpicking Lawyer's videos.",""
"https://yt3.ggpht.com/ytc/AIdro_nxqf8awmc_4w07c4wDKGfOXVd7A83VvwHLKsMIRlyuDmA=s88-c-k-c0x00ffffff-no-rj","@alldayubum","https://www.youtube.com/@alldayubum","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugx3Fum2ZHrhTUdKqZF4AaABAg","The cash on the dragons desks is a bit cheesy",""
"","@michaelbird5237","https://www.youtube.com/@michaelbird5237","3 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwXSkCWRzYq8sxlxcF4AaABAg","And the rest is history!",""
"","@maggieb369","https://www.youtube.com/@maggieb369","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwH-ygWasKh3NHKioV4AaABAg","Richard’s pretty boy hair is a trip","1"
"","@Kasperbjerby","https://www.youtube.com/@Kasperbjerby","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyClSzZVc0-6SKKa4d4AaABAg","Why is it even that America has so many doors with old lock systems from the 1800",""
"","@t-rex4211","https://www.youtube.com/@t-rex4211","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzlDpK5g-JnZqL4Z3d4AaABAg","I don’t get why they can’t amend the value of the company whilst there by means of reducing  the amount asked for. A different plan from the dragons could need less funding and could bring small items like this to market etc",""
"","@Darkoofthedark","https://www.youtube.com/@Darkoofthedark","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyIaBMom90OIDwm98d4AaABAg","this has to be worse than the ""wrong way"" signal invention",""
"","@djburland","https://www.youtube.com/@djburland","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwFbmRI-jDQjEggWTh4AaABAg","Amazing how you can lose focus!  A crazy idea","1"
"","@redrob6026","https://www.youtube.com/@redrob6026","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgygwnWTpRUsUVcbkUJ4AaABAg","Was this guy a casualty actor at one point?",""
"","@sophocles1198","https://www.youtube.com/@sophocles1198","3 years ago (edited)","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxDS6qMClAMlzbv-fJ4AaABAg","If you really want to protect yourself from the inside use a door jammer like the Buddy Bar.",""
"","@boozypixels","https://www.youtube.com/@boozypixels","2 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy1eJle2wijSetlu_Z4AaABAg","I hope Ian took Peter to court for breaking in",""
"","@SR-hj6sh","https://www.youtube.com/@SR-hj6sh","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwuPQhefo_JRCcO_aF4AaABAg","Oooo I just ordered my lunch and this gets uploaded. Coincidence? I think not!","1"
"","@NeelAttwood25","https://www.youtube.com/@NeelAttwood25","2 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwU9Gr2mSWXwKeGcjh4AaABAg","Peter punched it 6 times , not 3 I know he can't count past 3 but what a Muppet",""
"","@chrisswift1834","https://www.youtube.com/@chrisswift1834","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugyuk-tNlOQB2jpKWit4AaABAg","200k is alot, however his lock does look discrete and better than a sliding bolt",""
"","@jimmyjung9510","https://www.youtube.com/@jimmyjung9510","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzWCPmASZY6dSSLVTx4AaABAg&pp=0gcJCSIANpG00pGi","Nigel from Eastenders has certainly moved on from running the local video shop.",""
"","@YukariYakumoRanMode","https://www.youtube.com/@YukariYakumoRanMode","4 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugw4-9gA-FABXkcRq1l4AaABAg","So they don't know what lockpicks are? Of course",""
"","@Kimbururu","https://www.youtube.com/@Kimbururu","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzsxDbB-i5NZKQDxDR4AaABAg","I honestly could have invested in this guy's breathing game. His breathing is strong,;damn!!",""
"https://yt3.ggpht.com/ytc/AIdro_nO5_AnrR5wC3yikrkeRVMEqqK2JYLnvMQub5cKxd-mCQNDacSpJv5wGRkTMh4pgO6TqQ=s88-c-k-c0x00ffffff-no-rj","@michaelbird5237","https://www.youtube.com/@michaelbird5237","3 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwXSkCWRzYq8sxlxcF4AaABAg","And the rest is history!",""
"https://yt3.ggpht.com/ebRBMuZP9LGTwreShRjdgMM5NIy99_PLbvf5WHkB-jvZxATxASP7pP5Td6BVyl4P8DmE8OVq-PY=s88-c-k-c0x00ffffff-no-rj","@maggieb369","https://www.youtube.com/@maggieb369","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwH-ygWasKh3NHKioV4AaABAg","Richard’s pretty boy hair is a trip","1"
"https://yt3.ggpht.com/ytc/AIdro_kbUdXgJNBl3MwfG5FIwh3VuN2dMEY6AcNRCA2KpFkodM4=s88-c-k-c0x00ffffff-no-rj","@Kasperbjerby","https://www.youtube.com/@Kasperbjerby","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyClSzZVc0-6SKKa4d4AaABAg","Why is it even that America has so many doors with old lock systems from the 1800",""
"https://yt3.ggpht.com/v0B8ly4p6vChgF0nenl2e2M1nNvQ04ffz3zpnkJcqSov06m35Ek2X9BoFZoSXzF61rU0DJzfwg=s88-c-k-c0x00ffffff-no-rj","@t-rex4211","https://www.youtube.com/@t-rex4211","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzlDpK5g-JnZqL4Z3d4AaABAg","I don’t get why they can’t amend the value of the company whilst there by means of reducing  the amount asked for. A different plan from the dragons could need less funding and could bring small items like this to market etc",""
"https://yt3.ggpht.com/ytc/AIdro_kK07Ml9vtMhUDmL2eWHI4BOxbxTq0RlbBs28dRVwpfsA3IgJAJj3zvCLBlnO6T9Ui8Dg=s88-c-k-c0x00ffffff-no-rj","@Darkoofthedark","https://www.youtube.com/@Darkoofthedark","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyIaBMom90OIDwm98d4AaABAg","this has to be worse than the ""wrong way"" signal invention",""
"https://yt3.ggpht.com/38MtJDkq3je5R6yU2YCZjL3omT50DWeUlmKP43tooEO2gyHjqAgxh3mIwuwqe4SuNDPyh4VKRQ=s88-c-k-c0x00ffffff-no-rj","@djburland","https://www.youtube.com/@djburland","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwFbmRI-jDQjEggWTh4AaABAg","Amazing how you can lose focus!  A crazy idea","1"
"https://yt3.ggpht.com/LSndecCuUzMbGRm1ZVg0_OEDpbC_c6u0vh8uHBr7w1SYpC110B8GnycjIiFYK4-tucaUFyRB=s88-c-k-c0x00ffffff-no-rj","@redrob6026","https://www.youtube.com/@redrob6026","1 year ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgygwnWTpRUsUVcbkUJ4AaABAg","Was this guy a casualty actor at one point?",""
"https://yt3.ggpht.com/ytc/AIdro_l6-ms_BhAK1sithTM99s9ilOYUDu-xKwtPAbfsbko=s88-c-k-c0x00ffffff-no-rj","@sophocles1198","https://www.youtube.com/@sophocles1198","3 years ago (edited)","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxDS6qMClAMlzbv-fJ4AaABAg","If you really want to protect yourself from the inside use a door jammer like the Buddy Bar.",""
"https://yt3.ggpht.com/ytc/AIdro_lgA46r67Pnanm_6h59zcRkRdpL9dUVZphGxyYdAge-Vw=s88-c-k-c0x00ffffff-no-rj","@boozypixels","https://www.youtube.com/@boozypixels","2 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy1eJle2wijSetlu_Z4AaABAg","I hope Ian took Peter to court for breaking in",""
"https://yt3.ggpht.com/ytc/AIdro_l8LFlOl5QF_0f452oZEijBRadrYDiyQMz-8hjRWinrFfAeaI2HYz0gDXLP6VBAqZJhD3I=s88-c-k-c0x00ffffff-no-rj","@SR-hj6sh","https://www.youtube.com/@SR-hj6sh","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwuPQhefo_JRCcO_aF4AaABAg","Oooo I just ordered my lunch and this gets uploaded. Coincidence? I think not!","1"
"https://yt3.ggpht.com/ytc/AIdro_n6CEtfYNbmBRGxgVf41VEj7eI6on8-N0cJwcdU0gI=s88-c-k-c0x00ffffff-no-rj","@NeelAttwood25","https://www.youtube.com/@NeelAttwood25","2 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwU9Gr2mSWXwKeGcjh4AaABAg","Peter punched it 6 times , not 3 I know he can't count past 3 but what a Muppet",""
"https://yt3.ggpht.com/ytc/AIdro_m4udDtr67fm17g-BbTyUmKo4DqKp5NTQ2b3ZyIKJZmzCg=s88-c-k-c0x00ffffff-no-rj","@chrisswift1834","https://www.youtube.com/@chrisswift1834","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugyuk-tNlOQB2jpKWit4AaABAg","200k is alot, however his lock does look discrete and better than a sliding bolt",""
"https://yt3.ggpht.com/ytc/AIdro_n5CE76MVQkMhu6a4iK8az9kQPv_kPr-iuQ5nXhdG29qrENWaHeBnsbgnZdiKIuS-Wfkw=s88-c-k-c0x00ffffff-no-rj","@jimmyjung9510","https://www.youtube.com/@jimmyjung9510","3 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzWCPmASZY6dSSLVTx4AaABAg&pp=0gcJCSIANpG00pGi","Nigel from Eastenders has certainly moved on from running the local video shop.",""
"https://yt3.ggpht.com/u17tKifOSvUPBmODT-sGeBN_nr-lHnG_u1YxdNL6361jJOgC_92AzKgFbdzyEYjIgVtUHeZukkg=s88-c-k-c0x00ffffff-no-rj","@YukariYakumoRanMode","https://www.youtube.com/@YukariYakumoRanMode","4 months ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugw4-9gA-FABXkcRq1l4AaABAg","So they don't know what lockpicks are? Of course",""
"https://yt3.ggpht.com/ytc/AIdro_le9GALAnN81oGypxyrxwUF26glfMFwImDoq5BE1JTX_qs=s88-c-k-c0x00ffffff-no-rj","@Kimbururu","https://www.youtube.com/@Kimbururu","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzsxDbB-i5NZKQDxDR4AaABAg","I honestly could have invested in this guy's breathing game. His breathing is strong,;damn!!",""
"https://yt3.ggpht.com/-m-YbjchCqfDFxLJ5MW80YesAy66pAcWcjP_I-hFoaiumiSovGcuZV1jqfQVfFzIK69Venlvug=s88-c-k-c0x00ffffff-no-rj","@dogo8076","https://www.youtube.com/@dogo8076","4 years ago","https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwHOlFt1V3RmG0ObdB4AaABAg","-  peter looks as if he is saying "" are you challenging me"" lol",""
