"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3","yt-core-attributed-string 4","yt-core-attributed-string 5"
"https://yt3.ggpht.com/ytc/AIdro_lE3WKly3TdQ4LwOOH7KbWnHFNiqWOUqZ962S4kvbfA9TA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@1pasupaty","@1pasupaty","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyFJGAodvJpOW_4g_J4AaABAg","No.spooning anymore.only.spawning","","","",""
"","https://www.youtube.com/@tinderella2386","@tinderella2386","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwK8lM8RFywoLq3qpB4AaABAg&pp=0gcJCSIANpG00pGi","That woman is absolutely stunning!! By far the best looking girl to come onto Dragons Den by a long way","4","","",""
"","https://www.youtube.com/@adeebh1238","@adeebh1238","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugz1TzcAPI-2dcxSiuZ4AaABAg","Beautiful blue eyes","","","",""
"","https://www.youtube.com/@blackmumba111","@blackmumba111","3 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy8V9GlEkiqsrQSGW14AaABAg","People make fun of Jenny constantly for being out, but I’ve seen her offer and successfully invest more than Kelly Hoppen or Sarah Willingham put together based on these clips on YouTube (especially Kelly who I don’t think I’ve ever seen offer in these clips…let alone win the investment).","1","","",""
"","https://www.youtube.com/@JoshxIZ","@JoshxIZ","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxpOVKbA6DLF4yKNpF4AaABAg","Whats wrong w buying cornflakes? Or just boiling an egg? Toast? Why do people buy this.","","","",""
"","https://www.youtube.com/@openstudent6406","@openstudent6406","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyosYzBIzEC4CNE5Y54AaABAg","Is it my imagination, or are Deborah and Peter always flirting with each other (the ""spooning"" joke at the end being just one more example)?","9","4 replies","4 replies","4 replies"
"","https://www.youtube.com/@clublulu399","@clublulu399","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxIUnZCm0iN-kydv-t4AaABAg","""luxury"" cereal .. cmon for real fam?","","","",""
"","https://www.youtube.com/@handeyecoordinationskills","@handeyecoordinationskills","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxFcTEWhjBy1ihBr9l4AaABAg","Is Duncan ever in ?","","","",""
"","https://www.youtube.com/@MrBassem95","@MrBassem95","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwI2qkbTCVMKgy303F4AaABAg","Duncan “I had something just like this shipped to my house this morning. That’s your competition!”
What a load of Bullshit  

If anything he was buying from their company and didn’t even know it.
I would have laughed if the response was “oh I see you’re already a customer.”","2","","",""
"","https://www.youtube.com/@Jessebella1","@Jessebella1","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwfSPPPHLDY1N7scI14AaABAg","She is right, it does have to have a book or a story to make it anywhere, I mean after all can any of you put the latest pot noodle annual down, i cant","3","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@javelin223","@javelin223","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzKyMnnsWWXVY3Jpix4AaABAg","Kelly Hoppen was the most arrogant dragon ever. The way she looks the woman up and down is horrible.","1","","",""
"","https://www.youtube.com/@katerinapatiniotis5598","@katerinapatiniotis5598","2 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzGg45Kcga9CNon2V54AaABAg","The way she hesitates saying that he's her sister's boyfriend..... it's very suspicious ..","2","2 replies","2 replies","2 replies"
"","https://www.youtube.com/@David-ev8bb","@David-ev8bb","9 months ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzCwVNq-BwMnBTq3_x4AaABAg","Shes top model quality","","","",""
"","https://www.youtube.com/@ry6222","@ry6222","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugze9PPN1qexLAHJ65N4AaABAg","Wooow she’s proper fit","1","","",""
"","https://www.youtube.com/@ritalinkidsonritalin","@ritalinkidsonritalin","3 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyOI44qrsWGht-qK014AaABAg","Peter is always mentioning this ""Levi Roots"" like he's some sort of legend. I gotta check this guy out .","","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/qQeAyUrCvYMl-Twr_p7uu6K-kkiAjcBBXWgva2ogZzG-5GDaJzJx0borIQjsrtF8tVYpUlz5uoA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adeebh1238","@adeebh1238","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugz1TzcAPI-2dcxSiuZ4AaABAg","Beautiful blue eyes","","","",""
"https://yt3.ggpht.com/ytc/AIdro_k32xu429dmM-5PffB8EaJKjneRFWUfj-P2NVlEjTQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@blackmumba111","@blackmumba111","3 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy8V9GlEkiqsrQSGW14AaABAg","People make fun of Jenny constantly for being out, but I’ve seen her offer and successfully invest more than Kelly Hoppen or Sarah Willingham put together based on these clips on YouTube (especially Kelly who I don’t think I’ve ever seen offer in these clips…let alone win the investment).","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_ljVS4Ld0Z_GfJ-qtxautdVI2z7uoS9IcNRL5w6xs7qLA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@JoshxIZ","@JoshxIZ","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxpOVKbA6DLF4yKNpF4AaABAg","Whats wrong w buying cornflakes? Or just boiling an egg? Toast? Why do people buy this.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nZk1TkMsdeulWcPWoxKW1wxKPUAJch5amHiFow3U0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@openstudent6406","@openstudent6406","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyosYzBIzEC4CNE5Y54AaABAg","Is it my imagination, or are Deborah and Peter always flirting with each other (the ""spooning"" joke at the end being just one more example)?","9","4 replies","4 replies","4 replies"
"https://yt3.ggpht.com/ytc/AIdro_kbDiMCIbnu6jgC0t4UR_s8cyFB39QPfeRkmsNWEF_Ci4E=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@clublulu399","@clublulu399","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxIUnZCm0iN-kydv-t4AaABAg","""luxury"" cereal .. cmon for real fam?","","","",""
"https://yt3.ggpht.com/BY_fIp7RQRRQ3pTZN-vTbzs_9DN-h-z3q2Ui1S9jgFpT6dyaAOrhJlbtndhrhoDYlEhP4vaRjw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@handeyecoordinationskills","@handeyecoordinationskills","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxFcTEWhjBy1ihBr9l4AaABAg","Is Duncan ever in ?","","","",""
"https://yt3.ggpht.com/ytc/AIdro_mYIWS6WB5cs_AuA2lD_cll8NI-wJa7fntY1atGjvB-ilA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MrBassem95","@MrBassem95","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwI2qkbTCVMKgy303F4AaABAg","Duncan “I had something just like this shipped to my house this morning. That’s your competition!”
What a load of Bullshit  

If anything he was buying from their company and didn’t even know it.
I would have laughed if the response was “oh I see you’re already a customer.”","2","","",""
"https://yt3.ggpht.com/M-fo64wTaRPRcoT_znLK0OkAPdgTlKHYsxiv3bYlBPLxrmlY-5KZXDmROy_s4MEjEAhvl4sgDQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@javelin223","@javelin223","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzKyMnnsWWXVY3Jpix4AaABAg","Kelly Hoppen was the most arrogant dragon ever. The way she looks the woman up and down is horrible.","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_nydik89o7mLtwNfdjHvDlGxpT453VleYA44EaB4VG9=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@katerinapatiniotis5598","@katerinapatiniotis5598","2 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzGg45Kcga9CNon2V54AaABAg","The way she hesitates saying that he's her sister's boyfriend..... it's very suspicious ..","2","2 replies","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_nkwyjNjXiTbomljA7uogixZrzODDBJARZoRWe5u8Oz1e7OolmJA7H9ZsVkbBDlarhMIg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@David-ev8bb","@David-ev8bb","9 months ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzCwVNq-BwMnBTq3_x4AaABAg","Shes top model quality","","","",""
"https://yt3.ggpht.com/xZ1CqifDRY4UsmBt0fT14qX3Cqo7iMJyLQY9zXOBMDcBgtWgfykNCEbSNRCkSyqWp2cJw50_=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ry6222","@ry6222","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugze9PPN1qexLAHJ65N4AaABAg","Wooow she’s proper fit","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_nRdkgeVinVBizWB0GaD2wH-A-GKB7Flr17ZCq24t8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ritalinkidsonritalin","@ritalinkidsonritalin","3 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyOI44qrsWGht-qK014AaABAg","Peter is always mentioning this ""Levi Roots"" like he's some sort of legend. I gotta check this guy out .","","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/vpXV0TMOOjmoPM8vUZ3NASsEhktjEGYw2M83M7E768xTvLP1Sa13OA5Q0K37PgMEctVbxA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Karina_F_7878","@Karina_F_7878","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzBQsnY-yRyJVh7UBZ4AaABAg","There's a big difference between cereal and topped yogurt. Because cereal has milk...
What they were pitching, was a customizable yogurt parfait","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_mRRyR-iG9VHpODR2S3gMy9M3dUPRZ9I9LDKoGWhko=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@%E8%9D%B4%E8%9D%B6%E5%90%89%E5%A6%AE","@蝴蝶吉妮","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxH04hGBWHJrNhAKVV4AaABAg","good","","","",""
"https://yt3.ggpht.com/nn39BCCAmshavFbGzPC6O-RpwcHd2R_CjrZLhKiBu6r4nI8XtwGsrealls61wc8mq07V0qtcsYs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@DRock7977","@DRock7977","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwVX3siO0BDGJHuLT14AaABAg&pp=0gcJCSIANpG00pGi","That girl is so stunning.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nS-9bTYXQtLJH0GK57H3nFF0E9vsmXGsypQXA3e6k=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kiddvs9696","@kiddvs9696","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzTAcK3FoM7nxDyYgN4AaABAg","I really wanted to see then fail so bad","","","",""
"https://yt3.ggpht.com/ytc/AIdro_kw_MZXjHNmmkzpCx10scDUkppiKqehhP1rXoeV84QH4e0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jreverie7018","@jreverie7018","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzkMScHMDpUpv9uo9p4AaABAg","Jeez shes beautiful!","","","",""
"https://yt3.ggpht.com/ytc/AIdro_lyN9b48vyozjJp1zMMrZX3OtLgcKc-K1MNo_dR-m4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@darrendoolan5161","@darrendoolan5161","1 year ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxxfS-uHhtZgiWlbj94AaABAg","Jesus how beautiful is she i get shes hangered now like","","","",""
"https://yt3.ggpht.com/ytc/AIdro_k0brjbbjnx8iJIfb4WWTfGwwEhsctgnenRLc8FhJJHGg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@piedmontchristianministrie7485","@piedmontchristianministrie7485","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwDI40gdZ-q-huGcA94AaABAg","Why do they call them dragons?","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nH1GTvwnqifYqMd0iSE3tZEwVtrus8CUpuI2sAUfs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@willbtz2","@willbtz2","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzWr9_VwXscRx5Kdpl4AaABAg","Net worth currently -40,000 
Current assets 114,000","","","",""
"https://yt3.ggpht.com/JUbFb-p3JV1GJ0VBh1Kr71o4SinGGsF4qs50JEF-Hhx0TOrU-qMzqieLImB9GgbnKe-_ia2W95w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tobo7752","@tobo7752","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugww3ovHaSgEHi6OT2h4AaABAg","Still not better than a bowl of rice crispies","","","",""
"","https://www.youtube.com/@AdeleNelson-s8v","@AdeleNelson-s8v","11 days ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxpNibLtPXc88CEXBB4AaABAg","She’s a Angelina Jolie look a like","","","",""
"","https://www.youtube.com/@sammylpt9076","@sammylpt9076","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugyncrs5ajAfhyPVRhJ4AaABAg","Call me dotty but I'd have come back with the proposition a single Dragon for 30% or double the fun for 35%.  I don't know i'd want the dragons to have a higher motive than 15% each.  I'd have even said 40% actually.

Also I paused it at  at just the right moment where Deborah and the male entrepreneur are about to share a silhouetted romantic act.","","","",""
"","https://www.youtube.com/@evanpoole7829","@evanpoole7829","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy8VU1dedE1C91qhVp4AaABAg","The girl low-key looks like Lana Rhoades","","","",""
"","https://www.youtube.com/@tmrevenge","@tmrevenge","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzszfyvAei_8tVwH-d4AaABAg","Annie are you OK... Are you OK Annie? She is very pretty imho","","","",""
"","https://www.youtube.com/@luma-chroma","@luma-chroma","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzJeZ0KhdFUFhUXdbZ4AaABAg","Yeah they're totally banging lol","3","","",""
"","https://www.youtube.com/@mikedennington8856","@mikedennington8856","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwhjUFL0NTahko9jpt4AaABAg","Debbie and jones take too many businesses on and don't give the time to the companies as they just don't have the time.","","","",""
"","https://www.youtube.com/@Myles","@Myles","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugyi998RAF2bLuXuPu54AaABAg","I must confess, never expected to see Henry Cavill pitching luxury cereal on Dragons' Den. Fair play!","13","4 replies","4 replies","4 replies"
"","https://www.youtube.com/@nooneherebutme","@nooneherebutme","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzlhQZZOLkKN3KTK-94AaABAg&pp=0gcJCSIANpG00pGi","""poo""","","","",""
"","https://www.youtube.com/@boorhaave5880","@boorhaave5880","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwemk6OT5QrvBJwnKJ4AaABAg","Anyone else think the name Spoon is dumb?","1","","",""
"","https://www.youtube.com/@3coldcapricorn227","@3coldcapricorn227","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxAL6_SjaiIO_rLQBJ4AaABAg","Ay she leng bro","","","",""
"","https://www.youtube.com/@eskmob1960","@eskmob1960","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxLR8IP5keoCv2e4cx4AaABAg","This Linny dude is creeping under the radar, i think he's bad as Jenny","","","",""
"https://yt3.ggpht.com/ytc/AIdro_lcq_h63f1FLwRxvAzfvo2q779i5Y_XKiqcEMsiOKY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sammylpt9076","@sammylpt9076","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugyncrs5ajAfhyPVRhJ4AaABAg","Call me dotty but I'd have come back with the proposition a single Dragon for 30% or double the fun for 35%.  I don't know i'd want the dragons to have a higher motive than 15% each.  I'd have even said 40% actually.

Also I paused it at  at just the right moment where Deborah and the male entrepreneur are about to share a silhouetted romantic act.","","","",""
"https://yt3.ggpht.com/0LXqbxSj9BunZ8Rkb5W0m3jaRGftv8YD9NQhBRKTCVIQalWK5zxLCG0G9xH4C_I39n4ZECOTLJM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@evanpoole7829","@evanpoole7829","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy8VU1dedE1C91qhVp4AaABAg","The girl low-key looks like Lana Rhoades","","","",""
"https://yt3.ggpht.com/59_p6UQnzCAhJveOfxvrsD1YtWi7xCi8uABC2FmoTEgWgchOBOSxvXWRrsivONGJhvdYZC2g6g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tmrevenge","@tmrevenge","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzszfyvAei_8tVwH-d4AaABAg","Annie are you OK... Are you OK Annie? She is very pretty imho","","","",""
"https://yt3.ggpht.com/yohk-5tLPBoeKg4eVHVgeRI4fRehcX-kZztJ6KVXN9A0rpjVrHg7mts_3vO3B4XA-cJ47yiC=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@luma-chroma","@luma-chroma","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzJeZ0KhdFUFhUXdbZ4AaABAg","Yeah they're totally banging lol","3","","",""
"https://yt3.ggpht.com/ytc/AIdro_n70H-O8x-iN94eGwXCN2EtlUgJuqcKaC5ookFcw1P694Y=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mikedennington8856","@mikedennington8856","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwhjUFL0NTahko9jpt4AaABAg","Debbie and jones take too many businesses on and don't give the time to the companies as they just don't have the time.","","","",""
"https://yt3.ggpht.com/OX2tccU7sJMrNLF_el_JS3JZURnm0wTUyb1x0JGHrfOT9K-DvouIfdTbJdzPYDNyTCvL-MJj=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Myles","@Myles","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugyi998RAF2bLuXuPu54AaABAg","I must confess, never expected to see Henry Cavill pitching luxury cereal on Dragons' Den. Fair play!","13","4 replies","4 replies","4 replies"
"https://yt3.ggpht.com/5VXYgFSrK-CuumjsEoTekEKhF6HKR3l244wnsb4NnuIe6wFDU-8GIq8qHR9of836ZDQXU6iNsg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nooneherebutme","@nooneherebutme","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzlhQZZOLkKN3KTK-94AaABAg&pp=0gcJCSIANpG00pGi","""poo""","","","",""
"https://yt3.ggpht.com/ytc/AIdro_l1Xt_e_y3Rkx3s1bs8D0rXKh8ji9euHGQW2WoPMNg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@boorhaave5880","@boorhaave5880","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwemk6OT5QrvBJwnKJ4AaABAg","Anyone else think the name Spoon is dumb?","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_kRqVSA97l4VGPoqSfkDa9PjKfQE6_E1dV3CWHGNGjZzA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@3coldcapricorn227","@3coldcapricorn227","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxAL6_SjaiIO_rLQBJ4AaABAg","Ay she leng bro","","","",""
"https://yt3.ggpht.com/ytc/AIdro_lfYguBcmGN5zm9zXnkDWu4vdCbfvjzIfGkB4I6J3n43To=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@eskmob1960","@eskmob1960","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxLR8IP5keoCv2e4cx4AaABAg","This Linny dude is creeping under the radar, i think he's bad as Jenny","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nU-QtlegCfvfvXeWIVce-xVW_FPAPW1f9R8DKMEy5r_w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@josephvalentine7","@josephvalentine7","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzSrXLbe_Ho0miT0z54AaABAg","2 sisters huh lol (Salute to you Boss)","5","","",""
"https://yt3.ggpht.com/ytc/AIdro_lKuNMmshbnbUYXB6i_4WEkF7tqM5P-6ozfAXY0qus=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Aj17.","@Aj17.","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwty_NOYNG5Ye-BhV54AaABAg","Johnny deffo hitting both sisters","6","","",""
"https://yt3.ggpht.com/ytc/AIdro_mtG3osaTLM3oEvBImOVS5yDWY7NG19YvSFbTVD1tZuPg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Hasan-ir5zl","@Hasan-ir5zl","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgybgrBH3H-H8dVbtSh4AaABAg","Somewhere, the sister is starting to get worried !","8","","",""
"https://yt3.ggpht.com/yUp9Bmsde1FOtrmrkKKNasBf7w3q3Br8RGC2C4L9h9Haz8gIpG3w8_B30DX-nNSikXnPfrNI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Khantastic","@Khantastic","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzrTRuZiKeqro9aI6N4AaABAg","I’ll order a million boxes....as long as they send me some “milk” to go along with it","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_kfYQvvBO_tgF1ismMrd0Sjl0-hMS_nyb0dOs7DWIuGSu1Yf75b87iOGE_L5hb3qPPrkcM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@wmk500","@wmk500","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwWAd-DQVr2b1aiTJF4AaABAg","What branding? Just black text on a white pot!!!","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_lqZALRwO0-AqHj3O3j1sCytksPXu7UbuoIWUv3_Gc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@julianlewis4305","@julianlewis4305","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyGE_AYsxxUjp9mPXp4AaABAg","He looks like Ted Bundy   :-///","","","",""
"https://yt3.ggpht.com/ki1t6WrY5Xy2d3uwVN7N80npCPnF87IuPyVwCDOvkKPXYIPpcONhDrHkREOcrvI8qfECznIkcUU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Iburn247","@Iburn247","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxalHLygr0Hcgw-qVJ4AaABAg","Sometimes the entrepreneurs read these comments... If so Annie you need to call a modeling agency asap. Screw worrying about struggling grinding thru a start up living on ramen...... You'll be signed on the spot and rack up a few mil then do whatever you want  I hope she reads these. You need to grab a friend, head on over to NY and go start your journey","4","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@dannyta69542","@dannyta69542","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugyh9pUaAENpOxvfBKd4AaABAg","Is nobody else going to mention how Annie's shirt is on backward?","","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@julianlewis4305","@julianlewis4305","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyUSExxOnHtBWc-2xJ4AaABAg","I´m Kelly Out.","1","","",""
"","https://www.youtube.com/@Brego66","@Brego66","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyfZVk7xhkexwEBEKV4AaABAg","Kelly is worse than Jenny...","","","",""
"","https://www.youtube.com/@SouthernOregonOrgani","@SouthernOregonOrgani","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugzl9ESRVranBKtg4E54AaABAg","Very trusting sister, this would be a strange relationship.","3","","",""
"","https://www.youtube.com/@SiriusMined","@SiriusMined","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyIdP_FUptBJT47dZp4AaABAg","""Gluten intolerance"" (unless one has celiac syndrome) = ""hypochondriac""","4","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@leeatkin9583","@leeatkin9583","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugzo8IfLAoz4ChieKy14AaABAg","Tej is looking rather healthy.......","2","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@olliebeak131","@olliebeak131","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw99YIZslNIgidcPJ94AaABAg","How lazy must you be to have your breakfast delivered by post?","1","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@Arnold1nspiration","@Arnold1nspiration","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxuWE4MN22fIppl79l4AaABAg","Everyone trolls Jenny but I've seen her do 5x as many investments compared to that blonde belletrix woman lol","1","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@t7612-v6h","@t7612-v6h","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwx6nLuyoNH8RmzeYh4AaABAg","No seaweed, no business babe!","","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@handeyecoordinationskills","@handeyecoordinationskills","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyKgTNDEm99uv7oka14AaABAg","Cute face","","","",""
"","https://www.youtube.com/@wwatfa","@wwatfa","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwG0aBd8pBQotenOEV4AaABAg","First!","5","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@ChickenTuesday","@ChickenTuesday","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugx5XwTA5EuMfXU-RjF4AaABAg","they bangin","1","","",""
"","https://www.youtube.com/@justanotherviewer4821","@justanotherviewer4821","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxzjcKErbvi0pg3H5p4AaABAg","Am I the only person that thinks their branding and packaging was actually shite? Don't get me wrong, I have seen worse but not quite the great packaging they are making out it was.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_lqZALRwO0-AqHj3O3j1sCytksPXu7UbuoIWUv3_Gc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@julianlewis4305","@julianlewis4305","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyUSExxOnHtBWc-2xJ4AaABAg","I´m Kelly Out.","1","","",""
