"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3","yt-core-attributed-string 4"
"https://yt3.ggpht.com/ytc/AIdro_m-zpLIWP9RVIqYfgFiN1OanF9E8ytgYEQVvnU2ZO6PBg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rudra7615","@rudra7615","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugwk7HF_G9GnWVZKXnB4AaABAg","That is one good looking woman","2","",""
"https://yt3.ggpht.com/ytc/AIdro_l1g7vz6c5TYVuZK9felf9g2Rs0Kq7CXGw4vFwRcuE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MrSuchasoorma","@MrSuchasoorma","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugx29WLy8BNho64LARh4AaABAg","They didn't mention fb","9","3 replies","3 replies"
"https://yt3.ggpht.com/ytc/AIdro_nkvXrAXfdb7lOTJqInturhsoHSXSpgdPDEcCXmgfs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@danielswan690","@danielswan690","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzjryWIQIiMk3gNR_x4AaABAg","Jenny wasn’t there today , she was going out out .","12","2 replies","2 replies"
"","https://www.youtube.com/@nathanmetcalfe1478","@nathanmetcalfe1478","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgznVizwkyCSnBkIjYN4AaABAg","COMMENTS TIME","1","1 reply","1 reply"
"","https://www.youtube.com/@anubusx","@anubusx","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugxl7FMa3co8aYHkNW94AaABAg","The Jenny doll speaks it says:

""I'm out.""","44","3 replies","3 replies"
"","https://www.youtube.com/@sadikmeah4057","@sadikmeah4057","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxIlLR_A7gpwgvUr1J4AaABAg&pp=0gcJCSIANpG00pGi","But there's no USP!!! 
I thought that was crucial to any investment","3","2 replies","2 replies"
"","https://www.youtube.com/@jaybee3418","@jaybee3418","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyZm7cFOeHGFQTZ5kp4AaABAg&pp=0gcJCSIANpG00pGi","Blinded by Deb’s brand name and missed out on Nick? Dumb move.","1","1 reply","1 reply"
"","https://www.youtube.com/@KarrierBag","@KarrierBag","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugxj7QUGsfz_80B_fPB4AaABAg","Nick would have been a better choice IMO.","3","",""
"","https://www.youtube.com/@truthdiscover31","@truthdiscover31","2 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwJo_M_gIojQGt53f54AaABAg","Duuunb product","","",""
"","https://www.youtube.com/@jmharris251","@jmharris251","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugw432VdpqLXAHQF5x14AaABAg&pp=0gcJCSIANpG00pGi","talk to the wall- what an annoying phase","","",""
"","https://www.youtube.com/@CPTZK11","@CPTZK11","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxAFFH5z8JQG-XJMeF4AaABAg","Peter couldn't compete and didn't want to lower the equity, don't let him deceive you","","",""
"","https://www.youtube.com/@haydenlewis9825","@haydenlewis9825","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzTqdpyj9zam1a6XaJ4AaABAg","Its getting annoying now when they say speak to the wall . There was to of them not 1 . Get a grip","3","1 reply","1 reply"
"","https://www.youtube.com/@bluceree7312","@bluceree7312","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyPkSC4CeOmT_0ZHbR4AaABAg","I watched so many of these Dragons' Den videos recently put on YouTube and I love'em (actually, I think I've seen them all). 

In each and every one of them the presenter/natator is so annoyingly single-minded, always focusing on the ""budding entrepreneur"" achieving what he thinks is the impossible task of getting the investment from the clutching hands of the Dragons. 

He doesn't even listen to what's going on in the pitch and is a bit childish, and treats the viewers as such.","7","3 replies","3 replies"
"","https://www.youtube.com/@legendarysikhskater","@legendarysikhskater","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugz9w-dJKRNyOKXhqyx4AaABAg&pp=0gcJCSIANpG00pGi","Gorgeous ladies","","",""
"","https://www.youtube.com/@JonBollox101","@JonBollox101","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugx6u7Dw_0eTlUFAKD14AaABAg","Come on Ting a Tang.","","",""
"","https://www.youtube.com/@BrownBrown270","@BrownBrown270","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxFMPo-c8Z86ef66HR4AaABAg","Sarah is mommy.","","",""
"","https://www.youtube.com/@Milton-h5j","@Milton-h5j","1 month ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzzJHSmOXGsHzxvRC94AaABAg","Deborah win","","",""
"","https://www.youtube.com/@agrosyntrop","@agrosyntrop","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwrXsLgc8Fjq2M5x3F4AaABAg","Oh god, another who thinks their special because of babies.","","",""
"https://yt3.ggpht.com/ytc/AIdro_nfPWDibGujYvMsNWjB214oUiJULvk0laHrmi2896QzrV4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@anubusx","@anubusx","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugxl7FMa3co8aYHkNW94AaABAg","The Jenny doll speaks it says:

""I'm out.""","44","3 replies","3 replies"
"https://yt3.ggpht.com/ytc/AIdro_kWi8NevbXoo6u6epOxIxui_8MYRIgvU8P2_0kKY9QeWxc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sadikmeah4057","@sadikmeah4057","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxIlLR_A7gpwgvUr1J4AaABAg&pp=0gcJCSIANpG00pGi","But there's no USP!!! 
I thought that was crucial to any investment","3","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_lywmzKPbgH0Ou6Ayishhn3A_hkkcJJ7GPU7gRzmXEAUA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jaybee3418","@jaybee3418","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyZm7cFOeHGFQTZ5kp4AaABAg&pp=0gcJCSIANpG00pGi","Blinded by Deb’s brand name and missed out on Nick? Dumb move.","1","1 reply","1 reply"
"https://yt3.ggpht.com/51Ic2lMsC7-1BBpI7OK4Q6mdhb8UYSnIi1QEv2rUi4Hmg87AE70mxCDGH08paZZGn_9kgc7S=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@KarrierBag","@KarrierBag","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugxj7QUGsfz_80B_fPB4AaABAg","Nick would have been a better choice IMO.","3","",""
"https://yt3.ggpht.com/ytc/AIdro_nsrz4zSg5dCaCCnEm7_KS4-_Sfa1doGWI7EyxUDUrudZ1ahvhxsdDwvXeOce18W0Drwg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@truthdiscover31","@truthdiscover31","2 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwJo_M_gIojQGt53f54AaABAg","Duuunb product","","",""
"https://yt3.ggpht.com/ytc/AIdro_klHKDs0NjbaTWhut7NC4egd0yPSEbn3z4OQMcbMlM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jmharris251","@jmharris251","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugw432VdpqLXAHQF5x14AaABAg&pp=0gcJCSIANpG00pGi","talk to the wall- what an annoying phase","","",""
"https://yt3.ggpht.com/B20eLgZTELFKvzBQx881OlRYrjArNbXZUFIaJ9hVST7epVnCCnn6jem4LWATZsDjCeeTSgLgZg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@CPTZK11","@CPTZK11","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxAFFH5z8JQG-XJMeF4AaABAg","Peter couldn't compete and didn't want to lower the equity, don't let him deceive you","","",""
"https://yt3.ggpht.com/ytc/AIdro_lETUkdA1aeDIfLVttYa6gtYVJPSjvBNaRnCQ_MRnI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@haydenlewis9825","@haydenlewis9825","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzTqdpyj9zam1a6XaJ4AaABAg","Its getting annoying now when they say speak to the wall . There was to of them not 1 . Get a grip","3","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_nzdvYi1cEUzseZiv7pXzuG9lC7fEXBFkLW2D-jjL3LLq8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bluceree7312","@bluceree7312","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyPkSC4CeOmT_0ZHbR4AaABAg","I watched so many of these Dragons' Den videos recently put on YouTube and I love'em (actually, I think I've seen them all). 

In each and every one of them the presenter/natator is so annoyingly single-minded, always focusing on the ""budding entrepreneur"" achieving what he thinks is the impossible task of getting the investment from the clutching hands of the Dragons. 

He doesn't even listen to what's going on in the pitch and is a bit childish, and treats the viewers as such.","7","3 replies","3 replies"
"https://yt3.ggpht.com/b-tiHdHW4POnta25687vqFWQ_6f5CccwupOTt7fIWRo6mOVbd0vvLm174e7S4sK2TjEBK5uD=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@legendarysikhskater","@legendarysikhskater","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugz9w-dJKRNyOKXhqyx4AaABAg&pp=0gcJCSIANpG00pGi","Gorgeous ladies","","",""
"https://yt3.ggpht.com/aAxJm_dAX_vepvgKm1N1SNVzw3C16qf3ZNxEzW9LFg8oPJU3wCDLQbM3KQoJNonufiVi6A0blw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@JonBollox101","@JonBollox101","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugx6u7Dw_0eTlUFAKD14AaABAg","Come on Ting a Tang.","","",""
"https://yt3.ggpht.com/hFGmmOQO6Daf1ADd6HYWlNnDGkadkuM5-nZ4OKthWryFfS7NtZr_CxeMlgBdyUQQYb5Wt7c1WK4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@BrownBrown270","@BrownBrown270","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxFMPo-c8Z86ef66HR4AaABAg","Sarah is mommy.","","",""
"https://yt3.ggpht.com/ytc/AIdro_k0PVo4Ayjzf9FlRcdjZAQYBwK430_hLvWlP9jgikQjC65W-ONDWjkk4dykteuHJ96HgQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Milton-h5j","@Milton-h5j","1 month ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzzJHSmOXGsHzxvRC94AaABAg","Deborah win","","",""
"https://yt3.ggpht.com/vyXqPXCGPfRldKK5ScWjFku21rr22CleaOQFj0KbF7G8axz1jQd6cQsrcDVquMklz4Otebwy=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@agrosyntrop","@agrosyntrop","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwrXsLgc8Fjq2M5x3F4AaABAg","Oh god, another who thinks their special because of babies.","","",""
"https://yt3.ggpht.com/ytc/AIdro_k6Ur1PD6rfFrYBOxZHFqmheC5QL1sFiLCO1vYNxrA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@vtrmcs","@vtrmcs","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgypRijopa_ecOAL9q94AaABAg","I would imagine that this product would suit the American market perfectly, although I suspect it's already been done there 100 times.","2","",""
"https://yt3.ggpht.com/ytc/AIdro_mu0urV0Ojc4GDhMmqjFq4sg_wK7-J4ZJf9V65zKQI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Testuser582","@Testuser582","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugx-EZiUqRK5hAiA6qB4AaABAg","Can anyone tell what's the current status of this business?","2","",""
"https://yt3.ggpht.com/ytc/AIdro_lgpC0asTly-bfK6K_5SfULTnhBop474NkWUFWs-ZI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jasongoodacre","@jasongoodacre","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugxk--XdQ4ltw36TJ9R4AaABAg","Just take it a step further and put the dead relatives ashes inside. The kids will love that","1","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_l_wtfJcWoxkTomwvrC4hmaA0ZQb_JE2Qrd3vzxKOM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@coconutice7825","@coconutice7825","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugyt4ojMjJ_cUKHRWLx4AaABAg","I wonder why Tuka is still on the show. He makes absolutely no difference in the show. Never makes an offer, and even when he does is while trying to take huge shares...","","",""
"https://yt3.ggpht.com/QJedgO8T9JqnYhP0W-1UmjU9qF8qVXPZkqIk2e85lnHbsHVSlvWSVMlu2RIV8LeodlixuU5ZJf0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@salford6145","@salford6145","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwrQadV0wkB9VqyDCl4AaABAg","Touker I don’t get out of bed for 10%","3","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_m0kgMvZJlVNlKseZRmnd-CZ9fPy6BOEIlS3T8jXsx-2A4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Jessebella1","@Jessebella1","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyDinyosDxFTu4XiJB4AaABAg","Think about ur swetty hands and how they feel cast together

Hm done that a few times in my life too","","",""
"https://yt3.ggpht.com/ytc/AIdro_nipsmlyHrDqeDnob9tfw6ibDvsLjZCV5XhPk2C8ek=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adamkhan1296","@adamkhan1296","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxJWfBgH_z89bWHhZ54AaABAg","Should've gone with mr moon pig, online king amongst the 5, sighhh","1","",""
"","https://www.youtube.com/@SK-uq2wr","@SK-uq2wr","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugzx7IUEjutJlCueyZ54AaABAg","I’m making 10x more than that on fb","","",""
"","https://www.youtube.com/@MFa25-t1q","@MFa25-t1q","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxcYj3f4_k7CkLKIZN4AaABAg","Kids clothes made from an old mans recycled shirt.... thats very reassuring!","","",""
"","https://www.youtube.com/@zunelahmed9823","@zunelahmed9823","2 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzWVfpW3wNeNqbzkXR4AaABAg","Sucha good idea","","",""
"","https://www.youtube.com/@robertstanley5444","@robertstanley5444","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugwy4F-f9CbHD_ZwWUd4AaABAg&pp=0gcJCSIANpG00pGi","facebook advert is not going to get a business big any time soon what they want to do is much cheaper and put it on bus stops so hundred or so people will seee every day and recignise the product from the bus stop so they want to buy it","","1 reply","1 reply"
"","https://www.youtube.com/@ANGELSURS","@ANGELSURS","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugy--ay5srARaQKll1d4AaABAg&pp=0gcJCSIANpG00pGi","Junk","","",""
"","https://www.youtube.com/@djbillye4943","@djbillye4943","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugz0RIaYccuFF-v3ZiB4AaABAg","Deborah got the investment,50k for 10%","2","2 replies","2 replies"
"","https://www.youtube.com/@apbosh1","@apbosh1","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwwiukNHDy8SvHWX7d4AaABAg","If she had red hair she would be the human version of Lois from Family Guy. Hot!","1","",""
"","https://www.youtube.com/@i.canalista7718","@i.canalista7718","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxpFOEQmgr7qNVYSSl4AaABAg","I can help you with the facebook side also.","2","",""
"","https://www.youtube.com/@RACR77","@RACR77","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwJ1mGWRoWor4f_Skp4AaABAg","first","3","1 reply","1 reply"
"","https://www.youtube.com/@hamedahmadi8530","@hamedahmadi8530","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxrZgJ7kyyWfd9MYDx4AaABAg","Perfect timing, 4eggs, 2 toast and 2 hash brown.  Plus dradons den","2","1 reply","1 reply"
"","https://www.youtube.com/@rossi6113","@rossi6113","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugy8t9OprOX0pk9Crhd4AaABAg","Cant stand that Meadon woman. Nick and Sarah would have been the perfect choice.","2","",""
"","https://www.youtube.com/@gerardford9706","@gerardford9706","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyN43bgiTIQJhlepTt4AaABAg","They really chose Deborah over Nick because she's a woman","","",""
"","https://www.youtube.com/@rosswatkins6253","@rosswatkins6253","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugy3FATZIWB7itzXiHF4AaABAg&pp=0gcJCSIANpG00pGi","I wanna rim touker","2","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_mxzEQLgg_GC0MGVdsqXuK4PxUeZu3Er0iRTce1wRP72WE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MFa25-t1q","@MFa25-t1q","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxcYj3f4_k7CkLKIZN4AaABAg","Kids clothes made from an old mans recycled shirt.... thats very reassuring!","","",""
"https://yt3.ggpht.com/ytc/AIdro_n2-BfHEmNcTqtr0IbXrukzY6qiiNoa3hmOXc7CK2s=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@zunelahmed9823","@zunelahmed9823","2 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgzWVfpW3wNeNqbzkXR4AaABAg","Sucha good idea","","",""
"https://yt3.ggpht.com/ytc/AIdro_kMfZatW70v7pn7vth8IO-YG5BQNYLLflPTqiu3zIo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@robertstanley5444","@robertstanley5444","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugwy4F-f9CbHD_ZwWUd4AaABAg&pp=0gcJCSIANpG00pGi","facebook advert is not going to get a business big any time soon what they want to do is much cheaper and put it on bus stops so hundred or so people will seee every day and recignise the product from the bus stop so they want to buy it","","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_mCEY39eJBVlJG0h23RVEZkZbKgwb-hKBUKLhTKnQ5iVg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ANGELSURS","@ANGELSURS","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugy--ay5srARaQKll1d4AaABAg&pp=0gcJCSIANpG00pGi","Junk","","",""
"https://yt3.ggpht.com/nlJJ7fMdPv0-YOgpXDCh6DrE31wNS96qpEk9DAeMxV8tiPmi1Xc0H_sBMxlbRmchkxITyNNHKw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@djbillye4943","@djbillye4943","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugz0RIaYccuFF-v3ZiB4AaABAg","Deborah got the investment,50k for 10%","2","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_n33-_EdEY5ShkIGCSF6EyK0t2B4bdrfmXaCoAbBOpJIsw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@apbosh1","@apbosh1","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwwiukNHDy8SvHWX7d4AaABAg","If she had red hair she would be the human version of Lois from Family Guy. Hot!","1","",""
"https://yt3.ggpht.com/ytc/AIdro_lsIO0KH93OMfL3PN3kkxTUk7TsNceOYa6t219yVP8ios1EvW8tDuW7p3U0VVLxkXJlUA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@i.canalista7718","@i.canalista7718","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxpFOEQmgr7qNVYSSl4AaABAg","I can help you with the facebook side also.","2","",""
"https://yt3.ggpht.com/PaNXxqmeZlSMHE9d6qUDQs4X9Al-kDhwZP7V32lXtgTr9OzGIOtO-sCqKiQU0R7K6onZ6w0CNA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@RACR77","@RACR77","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwJ1mGWRoWor4f_Skp4AaABAg","first","3","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_l-jrIDyiuLItASv3Ja26fm6RMmuMRDctT19StXCjM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rossi6113","@rossi6113","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugy8t9OprOX0pk9Crhd4AaABAg","Cant stand that Meadon woman. Nick and Sarah would have been the perfect choice.","2","",""
"https://yt3.ggpht.com/idmTToro0ekbhxeINc7tX6xrpE7uxCS4-uVeCqZNSma4ryk4ab5e4kYp09IP0L969HJVTsFHoTE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gerardford9706","@gerardford9706","3 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyN43bgiTIQJhlepTt4AaABAg","They really chose Deborah over Nick because she's a woman","","",""
"https://yt3.ggpht.com/AakaWuWmjARmcixYS8JBlnN7ET3JnFOMh61ovhZlCeZVgcvfAMa2TXzbAkufLX71r9B5Vo6e=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rosswatkins6253","@rosswatkins6253","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugy3FATZIWB7itzXiHF4AaABAg&pp=0gcJCSIANpG00pGi","I wanna rim touker","2","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_l3_c7I81rIYoQuCBzVSidktVb8GUWWJEprgZY_fINjb7bJ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@oneheadlight8000","@oneheadlight8000","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugws21416T45WAtXsN94AaABAg&pp=0gcJCSIANpG00pGi","People need to STOP spending money on Facebook.","","",""
"https://yt3.ggpht.com/ytc/AIdro_m_11UikgJHDlc51zZWee50bks-zQWJVscXsCpvj8I=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@thurguud","@thurguud","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgyFN5m_slRHCnETqbt4AaABAg","what fight are they talking about??? i am a normal dude, almost no training... i am 99.999999999% i can beat them both at the same time in a real fight until they cannot fight back in less than 50 seconds. i do not go arround bragging about how many times i got pregnant... them bragging about fighting is the same nonsense","","",""
"https://yt3.ggpht.com/ytc/AIdro_ks3F52WFbuDX1CJrVChupYz1VtZABKPve1Q7wyC9HMuX0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sallumusa","@sallumusa","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugx0A42RYxAM5OeUoBN4AaABAg","Irony is their business is based on love, compassion, memories of the loved ones that have passed on, Yet she is proud of her husband who was in Afghanistan killing innocent people and may have orphaned tens of thousands of innocent kids.","2","3 replies","3 replies"
"https://yt3.ggpht.com/bXwMBVCaA01H4jxpjM0EJVGK067iwlEmXLvAuTpTX8TUopnd3dM-z0CcRA4rXmthtW--2HBiQSY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Ryanjoned163","@Ryanjoned163","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwH5jjJ6alNFiooy0F4AaABAg","Sarah Willingham smile gets nicer and nicer everytime she smiles","19","5 replies","5 replies"
"","https://www.youtube.com/@caldo1727","@caldo1727","4 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgwxhXiemREAcK0qj3J4AaABAg","My names Jenny and for that reason I’m out","","",""
"","https://www.youtube.com/@dimitar4y","@dimitar4y","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=UgxE-DW-q1yTu94xsod4AaABAg","Quality only comes out of Passion. No money-coveting greedy copycat has ever had any kind of passion other than conning you of your money. Which is ironic... The amount of hoops they jump to find loopholes to con, if they use the energy from the unending greed for money to something positive instead of conning..","2","",""
"","https://www.youtube.com/@dimitar4y","@dimitar4y","5 years ago","https://www.youtube.com/watch?v=vJ54-Q1_-qA&lc=Ugy8SQq8czOCrt8vaVJ4AaABAg","but is the business too* niche?","","",""
